Time,NCFCC
15,30.4135
15,15.2067
15,31.1575
15,15.2067
15,31.1575
15,15.2067
15,30.4135
15,15.2067
15,31.1575
15,15.2067
15,30.4135
15,15.5787
15,14.8347
15,29.6695
15,14.8347
15,15.5787
15,14.8347
15,29.6695
15,28.9105
15,15.2067
15,14.4552
15,28.9105
15,14.4552
15,15.2067
15,14.4552
15,29.6657
15,14.4552
15,29.6657
15,14.4552
15,28.9105
15,14.4552
15,28.9105
15,14.4552
15,28.9105
15,14.4552
15,28.9105
15,29.6695
15,14.4552
15,29.6695
15,14.4552
15,17.0137
15,13.3377
15,17.0137
15,13.3377
15,17.0137
15,13.3377
15,86.9112
15,17.0137
15,13.3377
15,86.9112
15,23.5107
15,13.3377
15,296.617
15,14.3146
15,13.3377
15,14.3146
15,13.3377
15,8.55755
15,23.5107
15,13.3377
15,23.5107
15,13.3377
15,296.617
15,14.3146
15,13.3377
15,8.55755
15,14.3146
15,13.3377
15,23.5107
15,13.3377
15,17.0137
15,13.3377
15,86.9112
15,17.0137
15,13.3377
15,17.0137
15,13.3377
15,86.9112
15,17.0137
15,13.3377
15,14.3146
15,13.3377
15,8.55755
15,14.3146
15,13.3377
15,14.0825
15,13.3377
15,14.0817
15,13.3377
15,23.5107
15,13.3377
15,296.617
15,23.5107
15,13.3377
15,23.5107
15,13.3377
15,296.617
15,14.0817
15,13.3377
15,23.5107
15,13.3377
15,14.3146
15,13.3377
15,8.55755
15,14.3146
15,13.3377
15,14.3146
15,13.3377
15,8.55755
15,14.3146
15,13.3377
15,17.0137
15,13.3377
15,23.5107
15,13.3377
15,23.5107
15,13.3377
15,296.617
15,17.0137
15,13.3377
15,86.9112
15,14.0825
15,13.3377
15,17.0137
15,13.3377
15,86.9112
15,17.0137
15,13.3377
15,14.0817
15,13.3377
15,14.0817
15,13.3377
15,14.0855
15,13.3377
15,392.086
15,14.0855
15,13.3377
15,392.086
15,17.0137
15,13.3377
15,86.9112
15,23.5107
15,13.3377
15,17.0137
15,13.3377
15,23.5107
15,13.3377
15,296.617
15,23.5107
15,13.3377
15,296.617
15,23.5107
15,13.3377
15,28.9105
15,28.9105
15,14.4552
15,30.4135
15,14.4552
15,30.4135
15,14.4552
15,28.9105
15,14.0817
15,14.831
15,14.0817
15,14.831
15,14.0817
15,28.9105
15,14.0817
15,28.1642
15,14.0817
15,28.1642
15,28.9105
15,14.0817
15,28.1635
15,14.0817
15,28.1635
15,28.9105
15,14.0817
15,14.4552
15,13.7097
15,27.4195
15,13.7097
15,27.4195
15,14.4552
15,13.7097
15,29.662
15,1045.76
15,31.1575
15,1098.75
15,29.662
15,31.1575
15,0.931345
15,35.2912
15,11.7277
15,402.679
15,48.1603
15,1706.54
16,7.13233
16,3.56616
16,43.151
16,7.13233
16,43.151
16,1.38561
16,43.151
16,7.13233
16,3.56616
16,43.151
16,7.13233
16,43.151
16,1.38561
16,43.151
16,7.13233
16,43.151
16,7.13233
16,3.56616
16,43.151
16,1.38561
16,43.151
16,7.13233
16,43.151
16,7.13233
16,3.56616
16,43.151
16,1.38561
16,43.151
16,7.13233
16,3.56616
16,43.151
16,7.13233
16,43.151
16,1.38561
16,43.151
16,7.13233
16,3.56616
16,43.151
16,7.13233
16,43.151
16,1.38561
16,43.151
16,7.13233
16,3.56616
16,43.151
16,7.13233
16,43.151
16,1.38561
16,43.151
16,7.13293
16,61.6368
16,7.13293
16,3.41736
16,61.6368
16,1.98519
16,61.6368
16,7.13293
16,61.6368
16,7.13293
16,3.41736
16,61.6368
16,1.98519
16,61.6368
16,7.13293
16,3.41736
16,61.6368
16,7.13293
16,61.6368
16,1.98519
16,61.6368
16,7.13293
16,3.41736
16,61.6368
16,7.13293
16,61.6368
16,1.98519
16,61.6368
16,7.13293
16,3.41736
16,61.6368
16,7.13293
16,61.6368
16,1.98519
16,61.6368
16,7.13293
16,61.6368
16,7.13293
16,3.41736
16,61.6368
16,1.98519
16,61.6368
16,7.13293
16,61.6368
16,7.13293
16,3.41736
16,61.6368
16,1.98519
16,61.6368
16,7.13233
16,3.56616
16,1.71151
16,7.13233
16,1.71151
16,0.0465672
16,1.71151
16,7.13233
16,3.56616
16,1.71151
16,7.13233
16,1.71151
16,0.0465672
16,1.71151
16,7.13233
16,3.56616
16,1.71151
16,7.13233
16,1.71151
16,0.0465672
16,1.71151
16,7.13233
16,7.13233
16,3.56616
16,7.13233
16,1.71151
16,7.13233
16,3.56616
16,1.71151
16,0.0465672
16,1.71151
16,7.13233
16,3.56616
16,1.71151
16,7.13233
16,1.71151
16,0.0465672
16,1.71151
16,4.05046
16,3.71526
16,137.984
16,3.71526
16,233.424
16,3.71526
16,233.424
16,4.05046
16,3.71526
16,137.984
16,7.43053
16,139.999
16,7.43053
16,3.71526
16,7.43053
16,3.71526
16,7.43053
16,3.71526
16,7.73113
16,145.11
16,3.86556
16,241.174
16,3.86556
16,241.174
16,7.73113
16,3.86556
16,7.73113
16,3.86556
16,7.73113
16,3.86556
16,3.25523
16,3.79041
16,131.361
16,7.58158
16,3.79041
16,7.58158
16,131.361
16,3.25523
16,3.79041
16,131.361
16,7.58233
16,3.79041
16,7.58233
16,3.79041
16,7.87993
16,3.79116
16,7.58233
16,7.87993
16,3.79116
16,7.58233
16,3.79116
16,7.73113
16,3.71526
16,7.43053
16,7.73113
16,3.71526
16,7.43053
16,3.71526
16,7.58233
16,3.64071
16,7.28143
16,3.64071
16,7.58233
16,3.64071
16,7.28143
16,3.86556
16,3.71526
16,7.43053
16,3.71526
16,3.86556
16,3.71526
16,7.43053
16,3.86556
16,3.71526
16,3.86556
16,3.71526
16,3.79116
16,3.64056
16,3.79116
16,3.64056
16,3.79116
16,3.64056
16,3.79116
16,3.64056
16,7.58158
16,3.64056
16,7.58158
16,3.64056
16,3.79116
16,3.64056
16,3.79116
16,3.64056
16,3.79116
16,3.64056
16,3.79116
16,3.64056
16,7.28128
16,7.28128
16,3.64056
16,2.23484
16,3.64056
16,102.057
16,7.43053
16,3.64056
16,2.23484
16,3.64056
16,102.057
16,7.28113
16,102.057
16,7.43053
16,3.64056
16,7.28128
16,3.64056
16,7.28128
16,3.64056
16,7.28113
16,3.64056
16,7.43053
16,3.64056
16,7.28113
16,7.43053
16,3.64056
16,7.28113
16,3.64056
16,7.58233
16,3.79116
16,7.58233
16,3.79116
16,7.58233
16,3.79116
16,7.58233
16,1.31E-11
16,3.93996
16,3.79116
16,3.93996
16,3.79116
16,3.71526
16,3.56616
16,7.28113
16,3.56616
16,3.71526
16,3.56616
16,7.28113
16,3.56616
16,7.43053
16,3.56616
16,7.43053
16,3.56616
16,3.71526
16,3.56616
16,3.71526
16,3.56616
16,7.13233
16,3.56616
16,3.71526
16,3.56616
16,7.13233
16,3.71526
16,3.56616
16,3.71526
16,3.56616
16,7.28128
16,3.56616
16,3.71526
16,3.56616
16,3.71676
16,3.56616
16,103.537
16,7.28128
16,3.56616
16,7.13233
16,103.537
16,7.13233
16,3.56616
16,3.71676
16,3.56616
16,103.537
16,7.73113
16,7.87993
16,3.86556
16,7.73113
16,3.86556
16,7.87993
16,3.86556
16,7.87993
16,3.86556
16,7.73113
16,3.86556
16,7.87993
16,3.86556
16,7.73113
16,3.93996
16,3.79116
16,7.58233
16,3.79116
16,3.93996
16,3.79116
16,7.58233
16,7.43053
16,3.86556
16,3.71526
16,7.43053
16,3.71526
16,3.86556
16,3.71526
16,7.58158
16,3.71526
16,7.58158
16,3.71526
16,7.43053
16,3.71526
16,7.43053
16,3.71526
16,7.43053
16,3.71526
16,7.43053
16,7.58233
16,3.71526
16,7.58233
16,3.71526
16,5.02617
16,3.49176
16,5.02617
16,3.49176
16,5.02617
16,3.49176
16,43.151
16,5.02617
16,3.49176
16,43.151
16,5.55136
16,3.49176
16,60.1539
16,3.68713
16,3.49176
16,3.68713
16,3.49176
16,1.71151
16,5.55136
16,3.49176
16,5.55136
16,3.49176
16,60.1539
16,3.68713
16,3.49176
16,1.71151
16,3.68713
16,3.49176
16,5.55136
16,3.49176
16,5.02617
16,3.49176
16,43.151
16,5.02617
16,3.49176
16,5.02617
16,3.49176
16,43.151
16,5.02617
16,3.49176
16,3.68713
16,3.49176
16,1.71151
16,3.68713
16,3.49176
16,3.64071
16,3.49176
16,3.64056
16,3.49176
16,5.55136
16,3.49176
16,60.1539
16,5.55136
16,3.49176
16,5.55136
16,3.49176
16,60.1539
16,3.64056
16,3.49176
16,5.55136
16,3.49176
16,3.68713
16,3.49176
16,1.71151
16,3.68713
16,3.49176
16,3.68713
16,3.49176
16,1.71151
16,3.68713
16,3.49176
16,5.02617
16,3.49176
16,5.55136
16,3.49176
16,5.55136
16,3.49176
16,60.1539
16,5.02617
16,3.49176
16,43.151
16,3.64071
16,3.49176
16,5.02617
16,3.49176
16,43.151
16,5.02617
16,3.49176
16,3.64056
16,3.49176
16,3.64056
16,3.49176
16,3.64131
16,3.49176
16,105.016
16,3.64131
16,3.49176
16,105.016
16,5.02617
16,3.49176
16,43.151
16,5.55136
16,3.49176
16,5.02617
16,3.49176
16,5.55136
16,3.49176
16,60.1539
16,5.55136
16,3.49176
16,60.1539
16,5.55136
16,3.49176
16,7.43053
16,7.43053
16,3.71526
16,7.73113
16,3.71526
16,7.73113
16,3.71526
16,7.43053
16,3.64056
16,3.79041
16,3.64056
16,3.79041
16,3.64056
16,7.43053
16,3.64056
16,7.28128
16,3.64056
16,7.28128
16,7.43053
16,3.64056
16,7.28113
16,3.64056
16,7.28113
16,7.43053
16,3.64056
16,3.71526
16,3.56616
16,7.13233
16,3.56616
16,7.13233
16,3.71526
16,3.56616
16,7.58083
16,262.35
16,7.87993
16,272.948
16,7.58083
16,7.87993
16,0.186269
16,7.05824
16,5.54242
16,183.611
16,9.73207
16,344.629
17,1.47022
17,0.735108
17,8.6302
17,1.47022
17,8.6302
17,0.277121
17,8.6302
17,1.47022
17,0.735108
17,8.6302
17,1.47022
17,8.6302
17,0.277121
17,8.6302
17,1.47022
17,8.6302
17,1.47022
17,0.735108
17,8.6302
17,0.277121
17,8.6302
17,1.47022
17,8.6302
17,1.47022
17,0.735108
17,8.6302
17,0.277121
17,8.6302
17,1.47022
17,0.735108
17,8.6302
17,1.47022
17,8.6302
17,0.277121
17,8.6302
17,1.47022
17,0.735108
17,8.6302
17,1.47022
17,8.6302
17,0.277121
17,8.6302
17,1.47022
17,0.735108
17,8.6302
17,1.47022
17,8.6302
17,0.277121
17,8.6302
17,1.47034
17,12.3274
17,1.47034
17,0.705348
17,12.3274
17,0.397038
17,12.3274
17,1.47034
17,12.3274
17,1.47034
17,0.705348
17,12.3274
17,0.397038
17,12.3274
17,1.47034
17,0.705348
17,12.3274
17,1.47034
17,12.3274
17,0.397038
17,12.3274
17,1.47034
17,0.705348
17,12.3274
17,1.47034
17,12.3274
17,0.397038
17,12.3274
17,1.47034
17,0.705348
17,12.3274
17,1.47034
17,12.3274
17,0.397038
17,12.3274
17,1.47034
17,12.3274
17,1.47034
17,0.705348
17,12.3274
17,0.397038
17,12.3274
17,1.47034
17,12.3274
17,1.47034
17,0.705348
17,12.3274
17,0.397038
17,12.3274
17,1.47022
17,0.735108
17,1.17121
17,1.47022
17,1.17121
17,0.0311884
17,1.17121
17,1.47022
17,0.735108
17,1.17121
17,1.47022
17,1.17121
17,0.0311884
17,1.17121
17,1.47022
17,0.735108
17,1.17121
17,1.47022
17,1.17121
17,0.0311884
17,1.17121
17,1.47022
17,1.47022
17,0.735108
17,1.47022
17,1.17121
17,1.47022
17,0.735108
17,1.17121
17,0.0311884
17,1.17121
17,1.47022
17,0.735108
17,1.17121
17,1.47022
17,1.17121
17,0.0311884
17,1.17121
17,0.831968
17,0.764928
17,28.4257
17,0.764928
17,48.3426
17,0.764928
17,48.3426
17,0.831968
17,0.764928
17,28.4257
17,1.52986
17,28.8286
17,1.52986
17,0.764928
17,1.52986
17,0.764928
17,1.52986
17,0.764928
17,1.58998
17,29.8509
17,0.794988
17,49.8925
17,0.794988
17,49.8925
17,1.58998
17,0.794988
17,1.58998
17,0.794988
17,1.58998
17,0.794988
17,0.672921
17,0.779958
17,27.1011
17,1.56007
17,0.779958
17,1.56007
17,27.1011
17,0.672921
17,0.779958
17,27.1011
17,1.56022
17,0.779958
17,1.56022
17,0.779958
17,1.61974
17,0.780108
17,1.56022
17,1.61974
17,0.780108
17,1.56022
17,0.780108
17,1.58998
17,0.764928
17,1.52986
17,1.58998
17,0.764928
17,1.52986
17,0.764928
17,1.56022
17,0.750018
17,1.50004
17,0.750018
17,1.56022
17,0.750018
17,1.50004
17,0.794988
17,0.764928
17,1.52986
17,0.764928
17,0.794988
17,0.764928
17,1.52986
17,0.794988
17,0.764928
17,0.794988
17,0.764928
17,0.780108
17,0.749988
17,0.780108
17,0.749988
17,0.780108
17,0.749988
17,0.780108
17,0.749988
17,1.56007
17,0.749988
17,1.56007
17,0.749988
17,0.780108
17,0.749988
17,0.780108
17,0.749988
17,0.780108
17,0.749988
17,0.780108
17,0.749988
17,1.50001
17,1.50001
17,0.749988
17,0.468843
17,0.749988
17,21.2403
17,1.52986
17,0.749988
17,0.468843
17,0.749988
17,21.2403
17,1.49998
17,21.2403
17,1.52986
17,0.749988
17,1.50001
17,0.749988
17,1.50001
17,0.749988
17,1.49998
17,0.749988
17,1.52986
17,0.749988
17,1.49998
17,1.52986
17,0.749988
17,1.49998
17,0.749988
17,1.56022
17,0.780108
17,1.56022
17,0.780108
17,1.56022
17,0.780108
17,1.56022
17,2.63E-12
17,0.809868
17,0.780108
17,0.809868
17,0.780108
17,0.764928
17,0.735108
17,1.49998
17,0.735108
17,0.764928
17,0.735108
17,1.49998
17,0.735108
17,1.52986
17,0.735108
17,1.52986
17,0.735108
17,0.764928
17,0.735108
17,0.764928
17,0.735108
17,1.47022
17,0.735108
17,0.764928
17,0.735108
17,1.47022
17,0.764928
17,0.735108
17,0.764928
17,0.735108
17,1.50001
17,0.735108
17,0.764928
17,0.735108
17,0.765228
17,0.735108
17,21.5362
17,1.50001
17,0.735108
17,1.47022
17,21.5362
17,1.47022
17,0.735108
17,0.765228
17,0.735108
17,21.5362
17,1.58998
17,1.61974
17,0.794988
17,1.58998
17,0.794988
17,1.61974
17,0.794988
17,1.61974
17,0.794988
17,1.58998
17,0.794988
17,1.61974
17,0.794988
17,1.58998
17,0.809868
17,0.780108
17,1.56022
17,0.780108
17,0.809868
17,0.780108
17,1.56022
17,1.52986
17,0.794988
17,0.764928
17,1.52986
17,0.764928
17,0.794988
17,0.764928
17,1.56007
17,0.764928
17,1.56007
17,0.764928
17,1.52986
17,0.764928
17,1.52986
17,0.764928
17,1.52986
17,0.764928
17,1.52986
17,1.56022
17,0.764928
17,1.56022
17,0.764928
17,1.02711
17,0.720228
17,1.02711
17,0.720228
17,1.02711
17,0.720228
17,8.6302
17,1.02711
17,0.720228
17,8.6302
17,1.13215
17,0.720228
17,12.0308
17,0.781176
17,0.720228
17,0.781176
17,0.720228
17,1.17121
17,1.13215
17,0.720228
17,1.13215
17,0.720228
17,12.0308
17,0.781176
17,0.720228
17,1.17121
17,0.781176
17,0.720228
17,1.13215
17,0.720228
17,1.02711
17,0.720228
17,8.6302
17,1.02711
17,0.720228
17,1.02711
17,0.720228
17,8.6302
17,1.02711
17,0.720228
17,0.781176
17,0.720228
17,1.17121
17,0.781176
17,0.720228
17,0.750018
17,0.720228
17,0.749988
17,0.720228
17,1.13215
17,0.720228
17,12.0308
17,1.13215
17,0.720228
17,1.13215
17,0.720228
17,12.0308
17,0.749988
17,0.720228
17,1.13215
17,0.720228
17,0.781176
17,0.720228
17,1.17121
17,0.781176
17,0.720228
17,0.781176
17,0.720228
17,1.17121
17,0.781176
17,0.720228
17,1.02711
17,0.720228
17,1.13215
17,0.720228
17,1.13215
17,0.720228
17,12.0308
17,1.02711
17,0.720228
17,8.6302
17,0.750018
17,0.720228
17,1.02711
17,0.720228
17,8.6302
17,1.02711
17,0.720228
17,0.749988
17,0.720228
17,0.749988
17,0.720228
17,0.750138
17,0.720228
17,21.8322
17,0.750138
17,0.720228
17,21.8322
17,1.02711
17,0.720228
17,8.6302
17,1.13215
17,0.720228
17,1.02711
17,0.720228
17,1.13215
17,0.720228
17,12.0308
17,1.13215
17,0.720228
17,12.0308
17,1.13215
17,0.720228
17,1.52986
17,1.52986
17,0.764928
17,1.58998
17,0.764928
17,1.58998
17,0.764928
17,1.52986
17,0.749988
17,0.779958
17,0.749988
17,0.779958
17,0.749988
17,1.52986
17,0.749988
17,1.50001
17,0.749988
17,1.50001
17,1.52986
17,0.749988
17,1.49998
17,0.749988
17,1.49998
17,1.52986
17,0.749988
17,0.764928
17,0.735108
17,1.47022
17,0.735108
17,1.47022
17,0.764928
17,0.735108
17,1.55992
17,54.1278
17,1.61974
17,56.2474
17,1.55992
17,1.61974
17,0.124754
17,4.72727
17,1.10848
17,36.7222
17,1.94641
17,68.9258
18,0.294043
18,0.147022
18,1.72604
18,0.294043
18,1.72604
18,0.0554242
18,1.72604
18,0.294043
18,0.147022
18,1.72604
18,0.294043
18,1.72604
18,0.0554242
18,1.72604
18,0.294043
18,1.72604
18,0.294043
18,0.147022
18,1.72604
18,0.0554242
18,1.72604
18,0.294043
18,1.72604
18,0.294043
18,0.147022
18,1.72604
18,0.0554242
18,1.72604
18,0.294043
18,0.147022
18,1.72604
18,0.294043
18,1.72604
18,0.0554242
18,1.72604
18,0.294043
18,0.147022
18,1.72604
18,0.294043
18,1.72604
18,0.0554242
18,1.72604
18,0.294043
18,0.147022
18,1.72604
18,0.294043
18,1.72604
18,0.0554242
18,1.72604
18,0.294067
18,2.46547
18,0.294067
18,0.14107
18,2.46547
18,0.0794077
18,2.46547
18,0.294067
18,2.46547
18,0.294067
18,0.14107
18,2.46547
18,0.0794077
18,2.46547
18,0.294067
18,0.14107
18,2.46547
18,0.294067
18,2.46547
18,0.0794077
18,2.46547
18,0.294067
18,0.14107
18,2.46547
18,0.294067
18,2.46547
18,0.0794077
18,2.46547
18,0.294067
18,0.14107
18,2.46547
18,0.294067
18,2.46547
18,0.0794077
18,2.46547
18,0.294067
18,2.46547
18,0.294067
18,0.14107
18,2.46547
18,0.0794077
18,2.46547
18,0.294067
18,2.46547
18,0.294067
18,0.14107
18,2.46547
18,0.0794077
18,2.46547
18,0.294043
18,0.147022
18,0.234242
18,0.294043
18,0.234242
18,0.00623769
18,0.234242
18,0.294043
18,0.147022
18,0.234242
18,0.294043
18,0.234242
18,0.00623769
18,0.234242
18,0.294043
18,0.147022
18,0.234242
18,0.294043
18,0.234242
18,0.00623769
18,0.234242
18,0.294043
18,0.294043
18,0.147022
18,0.294043
18,0.234242
18,0.294043
18,0.147022
18,0.234242
18,0.00623769
18,0.234242
18,0.294043
18,0.147022
18,0.234242
18,0.294043
18,0.234242
18,0.00623769
18,0.234242
18,0.166394
18,0.152986
18,5.68514
18,0.152986
18,9.66852
18,0.152986
18,9.66852
18,0.166394
18,0.152986
18,5.68514
18,0.305971
18,5.76572
18,0.305971
18,0.152986
18,0.305971
18,0.152986
18,0.305971
18,0.152986
18,0.317995
18,5.97019
18,0.158998
18,9.97851
18,0.158998
18,9.97851
18,0.317995
18,0.158998
18,0.317995
18,0.158998
18,0.317995
18,0.158998
18,0.134584
18,0.155992
18,5.42022
18,0.312013
18,0.155992
18,0.312013
18,5.42022
18,0.134584
18,0.155992
18,5.42022
18,0.312043
18,0.155992
18,0.312043
18,0.155992
18,0.323947
18,0.156022
18,0.312043
18,0.323947
18,0.156022
18,0.312043
18,0.156022
18,0.317995
18,0.152986
18,0.305971
18,0.317995
18,0.152986
18,0.305971
18,0.152986
18,0.312043
18,0.150004
18,0.300007
18,0.150004
18,0.312043
18,0.150004
18,0.300007
18,0.158998
18,0.152986
18,0.305971
18,0.152986
18,0.158998
18,0.152986
18,0.305971
18,0.158998
18,0.152986
18,0.158998
18,0.152986
18,0.156022
18,0.149998
18,0.156022
18,0.149998
18,0.156022
18,0.149998
18,0.156022
18,0.149998
18,0.312013
18,0.149998
18,0.312013
18,0.149998
18,0.156022
18,0.149998
18,0.156022
18,0.149998
18,0.156022
18,0.149998
18,0.156022
18,0.149998
18,0.300001
18,0.300001
18,0.149998
18,0.0937686
18,0.149998
18,4.24806
18,0.305971
18,0.149998
18,0.0937686
18,0.149998
18,4.24806
18,0.299995
18,4.24806
18,0.305971
18,0.149998
18,0.300001
18,0.149998
18,0.300001
18,0.149998
18,0.299995
18,0.149998
18,0.305971
18,0.149998
18,0.299995
18,0.305971
18,0.149998
18,0.299995
18,0.149998
18,0.312043
18,0.156022
18,0.312043
18,0.156022
18,0.312043
18,0.156022
18,0.312043
18,5.25E-13
18,0.161974
18,0.156022
18,0.161974
18,0.156022
18,0.152986
18,0.147022
18,0.299995
18,0.147022
18,0.152986
18,0.147022
18,0.299995
18,0.147022
18,0.305971
18,0.147022
18,0.305971
18,0.147022
18,0.152986
18,0.147022
18,0.152986
18,0.147022
18,0.294043
18,0.147022
18,0.152986
18,0.147022
18,0.294043
18,0.152986
18,0.147022
18,0.152986
18,0.147022
18,0.300001
18,0.147022
18,0.152986
18,0.147022
18,0.153046
18,0.147022
18,4.30725
18,0.300001
18,0.147022
18,0.294043
18,4.30725
18,0.294043
18,0.147022
18,0.153046
18,0.147022
18,4.30725
18,0.317995
18,0.323947
18,0.158998
18,0.317995
18,0.158998
18,0.323947
18,0.158998
18,0.323947
18,0.158998
18,0.317995
18,0.158998
18,0.323947
18,0.158998
18,0.317995
18,0.161974
18,0.156022
18,0.312043
18,0.156022
18,0.161974
18,0.156022
18,0.312043
18,0.305971
18,0.158998
18,0.152986
18,0.305971
18,0.152986
18,0.158998
18,0.152986
18,0.312013
18,0.152986
18,0.312013
18,0.152986
18,0.305971
18,0.152986
18,0.305971
18,0.152986
18,0.305971
18,0.152986
18,0.305971
18,0.312043
18,0.152986
18,0.312043
18,0.152986
18,0.205422
18,0.144046
18,0.205422
18,0.144046
18,0.205422
18,0.144046
18,1.72604
18,0.205422
18,0.144046
18,1.72604
18,0.226429
18,0.144046
18,2.40616
18,0.156235
18,0.144046
18,0.156235
18,0.144046
18,0.234242
18,0.226429
18,0.144046
18,0.226429
18,0.144046
18,2.40616
18,0.156235
18,0.144046
18,0.234242
18,0.156235
18,0.144046
18,0.226429
18,0.144046
18,0.205422
18,0.144046
18,1.72604
18,0.205422
18,0.144046
18,0.205422
18,0.144046
18,1.72604
18,0.205422
18,0.144046
18,0.156235
18,0.144046
18,0.234242
18,0.156235
18,0.144046
18,0.150004
18,0.144046
18,0.149998
18,0.144046
18,0.226429
18,0.144046
18,2.40616
18,0.226429
18,0.144046
18,0.226429
18,0.144046
18,2.40616
18,0.149998
18,0.144046
18,0.226429
18,0.144046
18,0.156235
18,0.144046
18,0.234242
18,0.156235
18,0.144046
18,0.156235
18,0.144046
18,0.234242
18,0.156235
18,0.144046
18,0.205422
18,0.144046
18,0.226429
18,0.144046
18,0.226429
18,0.144046
18,2.40616
18,0.205422
18,0.144046
18,1.72604
18,0.150004
18,0.144046
18,0.205422
18,0.144046
18,1.72604
18,0.205422
18,0.144046
18,0.149998
18,0.144046
18,0.149998
18,0.144046
18,0.150028
18,0.144046
18,4.36644
18,0.150028
18,0.144046
18,4.36644
18,0.205422
18,0.144046
18,1.72604
18,0.226429
18,0.144046
18,0.205422
18,0.144046
18,0.226429
18,0.144046
18,2.40616
18,0.226429
18,0.144046
18,2.40616
18,0.226429
18,0.144046
18,0.305971
18,0.305971
18,0.152986
18,0.317995
18,0.152986
18,0.317995
18,0.152986
18,0.305971
18,0.149998
18,0.155992
18,0.149998
18,0.155992
18,0.149998
18,0.305971
18,0.149998
18,0.300001
18,0.149998
18,0.300001
18,0.305971
18,0.149998
18,0.299995
18,0.149998
18,0.299995
18,0.305971
18,0.149998
18,0.152986
18,0.147022
18,0.294043
18,0.147022
18,0.294043
18,0.152986
18,0.147022
18,0.311983
18,10.8256
18,0.323947
18,11.2495
18,0.311983
18,0.323947
18,0.0249508
18,0.945455
18,0.221697
18,7.34443
18,0.389283
18,13.7852
19,0.0588086
19,0.0294043
19,0.345208
19,0.0588086
19,0.345208
19,0.0110848
19,0.345208
19,0.0588086
19,0.0294043
19,0.345208
19,0.0588086
19,0.345208
19,0.0110848
19,0.345208
19,0.0588086
19,0.345208
19,0.0588086
19,0.0294043
19,0.345208
19,0.0110848
19,0.345208
19,0.0588086
19,0.345208
19,0.0588086
19,0.0294043
19,0.345208
19,0.0110848
19,0.345208
19,0.0588086
19,0.0294043
19,0.345208
19,0.0588086
19,0.345208
19,0.0110848
19,0.345208
19,0.0588086
19,0.0294043
19,0.345208
19,0.0588086
19,0.345208
19,0.0110848
19,0.345208
19,0.0588086
19,0.0294043
19,0.345208
19,0.0588086
19,0.345208
19,0.0110848
19,0.345208
19,0.0588134
19,0.493094
19,0.0588134
19,0.0282139
19,0.493094
19,0.0158815
19,0.493094
19,0.0588134
19,0.493094
19,0.0588134
19,0.0282139
19,0.493094
19,0.0158815
19,0.493094
19,0.0588134
19,0.0282139
19,0.493094
19,0.0588134
19,0.493094
19,0.0158815
19,0.493094
19,0.0588134
19,0.0282139
19,0.493094
19,0.0588134
19,0.493094
19,0.0158815
19,0.493094
19,0.0588134
19,0.0282139
19,0.493094
19,0.0588134
19,0.493094
19,0.0158815
19,0.493094
19,0.0588134
19,0.493094
19,0.0588134
19,0.0282139
19,0.493094
19,0.0158815
19,0.493094
19,0.0588134
19,0.493094
19,0.0588134
19,0.0282139
19,0.493094
19,0.0158815
19,0.493094
19,0.0588086
19,0.0294043
19,0.0468483
19,0.0588086
19,0.0468483
19,0.00124754
19,0.0468483
19,0.0588086
19,0.0294043
19,0.0468483
19,0.0588086
19,0.0468483
19,0.00124754
19,0.0468483
19,0.0588086
19,0.0294043
19,0.0468483
19,0.0588086
19,0.0468483
19,0.00124754
19,0.0468483
19,0.0588086
19,0.0588086
19,0.0294043
19,0.0588086
19,0.0468483
19,0.0588086
19,0.0294043
19,0.0468483
19,0.00124754
19,0.0468483
19,0.0588086
19,0.0294043
19,0.0468483
19,0.0588086
19,0.0468483
19,0.00124754
19,0.0468483
19,0.0332787
19,0.0305971
19,1.13703
19,0.0305971
19,1.9337
19,0.0305971
19,1.9337
19,0.0332787
19,0.0305971
19,1.13703
19,0.0611942
19,1.15314
19,0.0611942
19,0.0305971
19,0.0611942
19,0.0305971
19,0.0611942
19,0.0305971
19,0.063599
19,1.19404
19,0.0317995
19,1.9957
19,0.0317995
19,1.9957
19,0.063599
19,0.0317995
19,0.063599
19,0.0317995
19,0.063599
19,0.0317995
19,0.0269168
19,0.0311983
19,1.08404
19,0.0624026
19,0.0311983
19,0.0624026
19,1.08404
19,0.0269168
19,0.0311983
19,1.08404
19,0.0624086
19,0.0311983
19,0.0624086
19,0.0311983
19,0.0647894
19,0.0312043
19,0.0624086
19,0.0647894
19,0.0312043
19,0.0624086
19,0.0312043
19,0.063599
19,0.0305971
19,0.0611942
19,0.063599
19,0.0305971
19,0.0611942
19,0.0305971
19,0.0624086
19,0.0300007
19,0.0600014
19,0.0300007
19,0.0624086
19,0.0300007
19,0.0600014
19,0.0317995
19,0.0305971
19,0.0611942
19,0.0305971
19,0.0317995
19,0.0305971
19,0.0611942
19,0.0317995
19,0.0305971
19,0.0317995
19,0.0305971
19,0.0312043
19,0.0299995
19,0.0312043
19,0.0299995
19,0.0312043
19,0.0299995
19,0.0312043
19,0.0299995
19,0.0624026
19,0.0299995
19,0.0624026
19,0.0299995
19,0.0312043
19,0.0299995
19,0.0312043
19,0.0299995
19,0.0312043
19,0.0299995
19,0.0312043
19,0.0299995
19,0.0600002
19,0.0600002
19,0.0299995
19,0.0187537
19,0.0299995
19,0.849611
19,0.0611942
19,0.0299995
