Time,Router,Mechanisms,Type,Packets
27,R10,DeepAuC,CacheMisses,705
27,R11,DeepAuC,CacheMisses,709
27,R12,DeepAuC,CacheMisses,705
27,R13,DeepAuC,CacheMisses,705
27,R14,DeepAuC,CacheMisses,709
27,R15,DeepAuC,CacheMisses,709
27,R16,DeepAuC,CacheMisses,709
27,R17,DeepAuC,CacheMisses,706
27,R18,DeepAuC,CacheMisses,706
27,R19,DeepAuC,CacheMisses,705
27,R20,DeepAuC,CacheMisses,706
27,R21,DeepAuC,CacheMisses,705
27,R22,DeepAuC,CacheMisses,705
27,R23,DeepAuC,CacheMisses,705
28,R1,DeepAuC,CacheMisses,684
28,R2,DeepAuC,CacheMisses,686
28,R3,DeepAuC,CacheMisses,686
28,R4,DeepAuC,CacheMisses,686
28,R5,DeepAuC,CacheMisses,684
28,R6,DeepAuC,CacheMisses,678
28,R7,DeepAuC,CacheMisses,684
28,R8,DeepAuC,CacheMisses,678
28,R9,DeepAuC,CacheMisses,678
28,R10,DeepAuC,CacheMisses,678
28,R11,DeepAuC,CacheMisses,686
28,R12,DeepAuC,CacheMisses,675
28,R13,DeepAuC,CacheMisses,675
28,R14,DeepAuC,CacheMisses,686
28,R15,DeepAuC,CacheMisses,686
28,R16,DeepAuC,CacheMisses,686
28,R17,DeepAuC,CacheMisses,684
28,R18,DeepAuC,CacheMisses,684
28,R19,DeepAuC,CacheMisses,675
28,R20,DeepAuC,CacheMisses,684
28,R21,DeepAuC,CacheMisses,678
28,R22,DeepAuC,CacheMisses,678
28,R23,DeepAuC,CacheMisses,675
29,R1,DeepAuC,CacheMisses,685
29,R2,DeepAuC,CacheMisses,682
29,R3,DeepAuC,CacheMisses,682
29,R4,DeepAuC,CacheMisses,682
29,R5,DeepAuC,CacheMisses,685
29,R6,DeepAuC,CacheMisses,691
29,R7,DeepAuC,CacheMisses,685
29,R8,DeepAuC,CacheMisses,691
29,R9,DeepAuC,CacheMisses,691
29,R10,DeepAuC,CacheMisses,691
29,R11,DeepAuC,CacheMisses,682
29,R12,DeepAuC,CacheMisses,694
29,R13,DeepAuC,CacheMisses,694
29,R14,DeepAuC,CacheMisses,682
29,R15,DeepAuC,CacheMisses,682
29,R16,DeepAuC,CacheMisses,682
29,R17,DeepAuC,CacheMisses,685
29,R18,DeepAuC,CacheMisses,685
29,R19,DeepAuC,CacheMisses,694
29,R20,DeepAuC,CacheMisses,685
29,R21,DeepAuC,CacheMisses,691
29,R22,DeepAuC,CacheMisses,691
29,R23,DeepAuC,CacheMisses,694
30,R1,DeepAuC,CacheMisses,687
30,R2,DeepAuC,CacheMisses,689
30,R3,DeepAuC,CacheMisses,689
30,R4,DeepAuC,CacheMisses,689
30,R5,DeepAuC,CacheMisses,687
30,R6,DeepAuC,CacheMisses,684
30,R7,DeepAuC,CacheMisses,687
30,R8,DeepAuC,CacheMisses,684
30,R9,DeepAuC,CacheMisses,684
30,R10,DeepAuC,CacheMisses,684
30,R11,DeepAuC,CacheMisses,689
30,R12,DeepAuC,CacheMisses,681
30,R13,DeepAuC,CacheMisses,681
30,R14,DeepAuC,CacheMisses,689
30,R15,DeepAuC,CacheMisses,689
30,R16,DeepAuC,CacheMisses,689
30,R17,DeepAuC,CacheMisses,687
30,R18,DeepAuC,CacheMisses,687
30,R19,DeepAuC,CacheMisses,680
30,R20,DeepAuC,CacheMisses,687
30,R21,DeepAuC,CacheMisses,684
30,R22,DeepAuC,CacheMisses,684
30,R23,DeepAuC,CacheMisses,681
31,R1,DeepAuC,CacheMisses,676
31,R2,DeepAuC,CacheMisses,677
31,R3,DeepAuC,CacheMisses,677
31,R4,DeepAuC,CacheMisses,677
31,R5,DeepAuC,CacheMisses,676
31,R6,DeepAuC,CacheMisses,675
31,R7,DeepAuC,CacheMisses,676
31,R8,DeepAuC,CacheMisses,675
31,R9,DeepAuC,CacheMisses,675
31,R10,DeepAuC,CacheMisses,675
31,R11,DeepAuC,CacheMisses,677
31,R12,DeepAuC,CacheMisses,678
31,R13,DeepAuC,CacheMisses,678
31,R14,DeepAuC,CacheMisses,677
31,R15,DeepAuC,CacheMisses,677
31,R16,DeepAuC,CacheMisses,677
31,R17,DeepAuC,CacheMisses,676
31,R18,DeepAuC,CacheMisses,676
31,R19,DeepAuC,CacheMisses,679
31,R20,DeepAuC,CacheMisses,676
31,R21,DeepAuC,CacheMisses,675
31,R22,DeepAuC,CacheMisses,675
31,R23,DeepAuC,CacheMisses,678
32,R1,DeepAuC,CacheHits,1368
32,R1,DeepAuC,CacheMisses,691
32,R2,DeepAuC,CacheHits,660
32,R2,DeepAuC,CacheMisses,691
32,R3,DeepAuC,CacheHits,660
32,R3,DeepAuC,CacheMisses,691
32,R4,DeepAuC,CacheMisses,856
32,R5,DeepAuC,CacheMisses,862
32,R6,DeepAuC,CacheMisses,867
32,R7,DeepAuC,CacheMisses,862
32,R8,DeepAuC,CacheMisses,867
32,R9,DeepAuC,CacheMisses,867
32,R10,DeepAuC,CacheMisses,867
32,R11,DeepAuC,CacheMisses,856
32,R12,DeepAuC,CacheMisses,867
32,R13,DeepAuC,CacheMisses,867
32,R14,DeepAuC,CacheMisses,856
32,R15,DeepAuC,CacheMisses,856
32,R16,DeepAuC,CacheMisses,856
32,R17,DeepAuC,CacheMisses,862
32,R18,DeepAuC,CacheMisses,862
32,R19,DeepAuC,CacheMisses,867
32,R20,DeepAuC,CacheMisses,862
32,R21,DeepAuC,CacheMisses,867
32,R22,DeepAuC,CacheMisses,867
32,R23,DeepAuC,CacheMisses,867
33,R1,DeepAuC,CacheHits,1696
33,R1,DeepAuC,CacheMisses,685
33,R2,DeepAuC,CacheHits,856
33,R2,DeepAuC,CacheMisses,683
33,R3,DeepAuC,CacheHits,856
33,R3,DeepAuC,CacheMisses,683
33,R4,DeepAuC,CacheMisses,897
33,R5,DeepAuC,CacheMisses,897
33,R6,DeepAuC,CacheMisses,897
33,R7,DeepAuC,CacheMisses,897
33,R8,DeepAuC,CacheMisses,897
33,R9,DeepAuC,CacheMisses,897
33,R10,DeepAuC,CacheMisses,897
33,R11,DeepAuC,CacheMisses,897
33,R12,DeepAuC,CacheMisses,897
33,R13,DeepAuC,CacheMisses,897
33,R14,DeepAuC,CacheMisses,897
33,R15,DeepAuC,CacheMisses,897
33,R16,DeepAuC,CacheMisses,897
33,R17,DeepAuC,CacheMisses,897
33,R18,DeepAuC,CacheMisses,897
33,R19,DeepAuC,CacheMisses,897
33,R20,DeepAuC,CacheMisses,897
33,R21,DeepAuC,CacheMisses,897
33,R22,DeepAuC,CacheMisses,897
33,R23,DeepAuC,CacheMisses,897
34,R1,DeepAuC,CacheHits,1248
34,R1,DeepAuC,CacheMisses,703
34,R2,DeepAuC,CacheHits,640
34,R2,DeepAuC,CacheMisses,705
34,R3,DeepAuC,CacheHits,640
34,R3,DeepAuC,CacheMisses,705
34,R4,DeepAuC,CacheMisses,865
34,R5,DeepAuC,CacheMisses,859
34,R6,DeepAuC,CacheMisses,852
34,R7,DeepAuC,CacheMisses,859
34,R8,DeepAuC,CacheMisses,852
34,R9,DeepAuC,CacheMisses,852
34,R10,DeepAuC,CacheMisses,852
34,R11,DeepAuC,CacheMisses,865
34,R12,DeepAuC,CacheMisses,850
34,R13,DeepAuC,CacheMisses,850
34,R14,DeepAuC,CacheMisses,865
34,R15,DeepAuC,CacheMisses,865
34,R16,DeepAuC,CacheMisses,865
34,R17,DeepAuC,CacheMisses,859
34,R18,DeepAuC,CacheMisses,859
34,R19,DeepAuC,CacheMisses,850
34,R20,DeepAuC,CacheMisses,859
34,R21,DeepAuC,CacheMisses,852
34,R22,DeepAuC,CacheMisses,852
34,R23,DeepAuC,CacheMisses,850
35,R1,DeepAuC,CacheMisses,674
35,R2,DeepAuC,CacheMisses,673
35,R3,DeepAuC,CacheMisses,673
35,R4,DeepAuC,CacheMisses,673
35,R5,DeepAuC,CacheMisses,674
35,R6,DeepAuC,CacheMisses,677
35,R7,DeepAuC,CacheMisses,674
35,R8,DeepAuC,CacheMisses,677
35,R9,DeepAuC,CacheMisses,677
35,R10,DeepAuC,CacheMisses,677
35,R11,DeepAuC,CacheMisses,673
35,R12,DeepAuC,CacheMisses,677
35,R13,DeepAuC,CacheMisses,677
35,R14,DeepAuC,CacheMisses,673
35,R15,DeepAuC,CacheMisses,673
35,R16,DeepAuC,CacheMisses,673
35,R17,DeepAuC,CacheMisses,674
35,R18,DeepAuC,CacheMisses,674
35,R19,DeepAuC,CacheMisses,677
35,R20,DeepAuC,CacheMisses,674
35,R21,DeepAuC,CacheMisses,677
35,R22,DeepAuC,CacheMisses,677
35,R23,DeepAuC,CacheMisses,677
36,R1,DeepAuC,CacheMisses,676
36,R2,DeepAuC,CacheMisses,677
36,R3,DeepAuC,CacheMisses,677
36,R4,DeepAuC,CacheMisses,677
36,R5,DeepAuC,CacheMisses,676
36,R6,DeepAuC,CacheMisses,674
36,R7,DeepAuC,CacheMisses,676
36,R8,DeepAuC,CacheMisses,674
36,R9,DeepAuC,CacheMisses,674
36,R10,DeepAuC,CacheMisses,674
36,R11,DeepAuC,CacheMisses,677
36,R12,DeepAuC,CacheMisses,674
36,R13,DeepAuC,CacheMisses,674
36,R14,DeepAuC,CacheMisses,677
36,R15,DeepAuC,CacheMisses,677
36,R16,DeepAuC,CacheMisses,677
36,R17,DeepAuC,CacheMisses,676
36,R18,DeepAuC,CacheMisses,676
36,R19,DeepAuC,CacheMisses,674
36,R20,DeepAuC,CacheMisses,676
36,R21,DeepAuC,CacheMisses,674
36,R22,DeepAuC,CacheMisses,674
36,R23,DeepAuC,CacheMisses,674
37,R1,DeepAuC,CacheMisses,686
37,R2,DeepAuC,CacheMisses,685
37,R3,DeepAuC,CacheMisses,685
37,R4,DeepAuC,CacheMisses,685
37,R5,DeepAuC,CacheMisses,686
37,R6,DeepAuC,CacheMisses,689
37,R7,DeepAuC,CacheMisses,686
37,R8,DeepAuC,CacheMisses,689
37,R9,DeepAuC,CacheMisses,689
37,R10,DeepAuC,CacheMisses,689
37,R11,DeepAuC,CacheMisses,685
37,R12,DeepAuC,CacheMisses,691
37,R13,DeepAuC,CacheMisses,691
37,R14,DeepAuC,CacheMisses,685
37,R15,DeepAuC,CacheMisses,685
37,R16,DeepAuC,CacheMisses,685
37,R17,DeepAuC,CacheMisses,686
37,R18,DeepAuC,CacheMisses,686
37,R19,DeepAuC,CacheMisses,691
37,R20,DeepAuC,CacheMisses,686
37,R21,DeepAuC,CacheMisses,689
37,R22,DeepAuC,CacheMisses,689
37,R23,DeepAuC,CacheMisses,691
38,R1,DeepAuC,CacheMisses,669
38,R2,DeepAuC,CacheMisses,668
38,R3,DeepAuC,CacheMisses,668
38,R4,DeepAuC,CacheMisses,668
38,R5,DeepAuC,CacheMisses,669
38,R6,DeepAuC,CacheMisses,669
38,R7,DeepAuC,CacheMisses,669
38,R8,DeepAuC,CacheMisses,669
38,R9,DeepAuC,CacheMisses,669
38,R10,DeepAuC,CacheMisses,669
38,R11,DeepAuC,CacheMisses,668
38,R12,DeepAuC,CacheMisses,669
38,R13,DeepAuC,CacheMisses,669
38,R14,DeepAuC,CacheMisses,668
38,R15,DeepAuC,CacheMisses,668
38,R16,DeepAuC,CacheMisses,668
38,R17,DeepAuC,CacheMisses,669
38,R18,DeepAuC,CacheMisses,669
38,R19,DeepAuC,CacheMisses,669
38,R20,DeepAuC,CacheMisses,669
38,R21,DeepAuC,CacheMisses,669
38,R22,DeepAuC,CacheMisses,669
38,R23,DeepAuC,CacheMisses,669
39,R1,DeepAuC,CacheHits,144
39,R1,DeepAuC,CacheMisses,688
39,R2,DeepAuC,CacheHits,48
39,R2,DeepAuC,CacheMisses,690
39,R3,DeepAuC,CacheHits,48
39,R3,DeepAuC,CacheMisses,690
39,R4,DeepAuC,CacheMisses,702
39,R5,DeepAuC,CacheMisses,706
39,R6,DeepAuC,CacheMisses,709
39,R7,DeepAuC,CacheMisses,706
39,R8,DeepAuC,CacheMisses,709
39,R9,DeepAuC,CacheMisses,709
39,R10,DeepAuC,CacheMisses,709
39,R11,DeepAuC,CacheMisses,702
39,R12,DeepAuC,CacheMisses,709
39,R13,DeepAuC,CacheMisses,709
39,R14,DeepAuC,CacheMisses,702
39,R15,DeepAuC,CacheMisses,702
39,R16,DeepAuC,CacheMisses,702
39,R17,DeepAuC,CacheMisses,706
39,R18,DeepAuC,CacheMisses,706
39,R19,DeepAuC,CacheMisses,709
39,R20,DeepAuC,CacheMisses,706
39,R21,DeepAuC,CacheMisses,709
39,R22,DeepAuC,CacheMisses,709
39,R23,DeepAuC,CacheMisses,709
40,R1,DeepAuC,CacheHits,1768
40,R1,DeepAuC,CacheMisses,678
40,R2,DeepAuC,CacheHits,884
40,R2,DeepAuC,CacheMisses,678
40,R3,DeepAuC,CacheHits,884
40,R3,DeepAuC,CacheMisses,678
40,R4,DeepAuC,CacheMisses,899
40,R5,DeepAuC,CacheMisses,899
40,R6,DeepAuC,CacheMisses,899
40,R7,DeepAuC,CacheMisses,899
40,R8,DeepAuC,CacheMisses,899
40,R9,DeepAuC,CacheMisses,899
40,R10,DeepAuC,CacheMisses,899
40,R11,DeepAuC,CacheMisses,899
40,R12,DeepAuC,CacheMisses,899
40,R13,DeepAuC,CacheMisses,899
40,R14,DeepAuC,CacheMisses,899
40,R15,DeepAuC,CacheMisses,899
40,R16,DeepAuC,CacheMisses,899
40,R17,DeepAuC,CacheMisses,899
40,R18,DeepAuC,CacheMisses,899
40,R19,DeepAuC,CacheMisses,899
40,R20,DeepAuC,CacheMisses,899
40,R21,DeepAuC,CacheMisses,899
40,R22,DeepAuC,CacheMisses,899
40,R23,DeepAuC,CacheMisses,899
41,R1,DeepAuC,CacheHits,1784
41,R1,DeepAuC,CacheMisses,676
41,R2,DeepAuC,CacheHits,900
41,R2,DeepAuC,CacheMisses,675
41,R3,DeepAuC,CacheHits,900
41,R3,DeepAuC,CacheMisses,675
41,R4,DeepAuC,CacheMisses,900
41,R5,DeepAuC,CacheMisses,899
41,R6,DeepAuC,CacheMisses,899
41,R7,DeepAuC,CacheMisses,899
41,R8,DeepAuC,CacheMisses,899
41,R9,DeepAuC,CacheMisses,899
41,R10,DeepAuC,CacheMisses,899
41,R11,DeepAuC,CacheMisses,900
41,R12,DeepAuC,CacheMisses,899
41,R13,DeepAuC,CacheMisses,899
41,R14,DeepAuC,CacheMisses,900
41,R15,DeepAuC,CacheMisses,900
41,R16,DeepAuC,CacheMisses,900
41,R17,DeepAuC,CacheMisses,899
41,R18,DeepAuC,CacheMisses,899
41,R19,DeepAuC,CacheMisses,899
41,R20,DeepAuC,CacheMisses,899
41,R21,DeepAuC,CacheMisses,899
41,R22,DeepAuC,CacheMisses,899
41,R23,DeepAuC,CacheMisses,899
42,R1,DeepAuC,CacheHits,784
42,R1,DeepAuC,CacheMisses,689
42,R2,DeepAuC,CacheHits,408
42,R2,DeepAuC,CacheMisses,689
42,R3,DeepAuC,CacheHits,408
42,R3,DeepAuC,CacheMisses,689
42,R4,DeepAuC,CacheMisses,791
42,R5,DeepAuC,CacheMisses,787
42,R6,DeepAuC,CacheMisses,784
42,R7,DeepAuC,CacheMisses,787
42,R8,DeepAuC,CacheMisses,784
42,R9,DeepAuC,CacheMisses,784
42,R10,DeepAuC,CacheMisses,784
42,R11,DeepAuC,CacheMisses,791
42,R12,DeepAuC,CacheMisses,784
42,R13,DeepAuC,CacheMisses,784
42,R14,DeepAuC,CacheMisses,791
42,R15,DeepAuC,CacheMisses,791
42,R16,DeepAuC,CacheMisses,791
42,R17,DeepAuC,CacheMisses,787
42,R18,DeepAuC,CacheMisses,787
42,R19,DeepAuC,CacheMisses,784
42,R20,DeepAuC,CacheMisses,787
42,R21,DeepAuC,CacheMisses,784
42,R22,DeepAuC,CacheMisses,784
42,R23,DeepAuC,CacheMisses,784
43,R1,DeepAuC,CacheMisses,675
43,R2,DeepAuC,CacheMisses,675
43,R3,DeepAuC,CacheMisses,675
43,R4,DeepAuC,CacheMisses,675
43,R5,DeepAuC,CacheMisses,675
43,R6,DeepAuC,CacheMisses,675
43,R7,DeepAuC,CacheMisses,675
43,R8,DeepAuC,CacheMisses,675
43,R9,DeepAuC,CacheMisses,675
43,R10,DeepAuC,CacheMisses,675
43,R11,DeepAuC,CacheMisses,675
43,R12,DeepAuC,CacheMisses,672
43,R13,DeepAuC,CacheMisses,672
43,R14,DeepAuC,CacheMisses,675
43,R15,DeepAuC,CacheMisses,675
43,R16,DeepAuC,CacheMisses,675
43,R17,DeepAuC,CacheMisses,675
43,R18,DeepAuC,CacheMisses,675
43,R19,DeepAuC,CacheMisses,670
43,R20,DeepAuC,CacheMisses,675
43,R21,DeepAuC,CacheMisses,675
43,R22,DeepAuC,CacheMisses,675
43,R23,DeepAuC,CacheMisses,672
44,R1,DeepAuC,CacheMisses,686
44,R2,DeepAuC,CacheMisses,687
44,R3,DeepAuC,CacheMisses,687
44,R4,DeepAuC,CacheMisses,687
44,R5,DeepAuC,CacheMisses,686
44,R6,DeepAuC,CacheMisses,686
44,R7,DeepAuC,CacheMisses,686
44,R8,DeepAuC,CacheMisses,686
44,R9,DeepAuC,CacheMisses,686
44,R10,DeepAuC,CacheMisses,686
44,R11,DeepAuC,CacheMisses,687
44,R12,DeepAuC,CacheMisses,686
44,R13,DeepAuC,CacheMisses,686
44,R14,DeepAuC,CacheMisses,687
44,R15,DeepAuC,CacheMisses,687
44,R16,DeepAuC,CacheMisses,687
44,R17,DeepAuC,CacheMisses,686
44,R18,DeepAuC,CacheMisses,686
44,R19,DeepAuC,CacheMisses,688
44,R20,DeepAuC,CacheMisses,686
44,R21,DeepAuC,CacheMisses,686
44,R22,DeepAuC,CacheMisses,686
44,R23,DeepAuC,CacheMisses,686
45,R1,DeepAuC,CacheMisses,684
45,R2,DeepAuC,CacheMisses,684
45,R3,DeepAuC,CacheMisses,684
45,R4,DeepAuC,CacheMisses,684
45,R5,DeepAuC,CacheMisses,684
45,R6,DeepAuC,CacheMisses,680
45,R7,DeepAuC,CacheMisses,684
45,R8,DeepAuC,CacheMisses,680
45,R9,DeepAuC,CacheMisses,680
45,R10,DeepAuC,CacheMisses,680
45,R11,DeepAuC,CacheMisses,684
45,R12,DeepAuC,CacheMisses,682
45,R13,DeepAuC,CacheMisses,682
45,R14,DeepAuC,CacheMisses,684
45,R15,DeepAuC,CacheMisses,684
45,R16,DeepAuC,CacheMisses,684
45,R17,DeepAuC,CacheMisses,684
45,R18,DeepAuC,CacheMisses,684
45,R19,DeepAuC,CacheMisses,682
45,R20,DeepAuC,CacheMisses,684
45,R21,DeepAuC,CacheMisses,680
45,R22,DeepAuC,CacheMisses,680
45,R23,DeepAuC,CacheMisses,682
46,R1,DeepAuC,CacheMisses,673
46,R2,DeepAuC,CacheMisses,672
46,R3,DeepAuC,CacheMisses,672
46,R4,DeepAuC,CacheMisses,672
46,R5,DeepAuC,CacheMisses,673
46,R6,DeepAuC,CacheMisses,676
46,R7,DeepAuC,CacheMisses,673
46,R8,DeepAuC,CacheMisses,676
46,R9,DeepAuC,CacheMisses,676
46,R10,DeepAuC,CacheMisses,676
46,R11,DeepAuC,CacheMisses,672
46,R12,DeepAuC,CacheMisses,675
46,R13,DeepAuC,CacheMisses,675
46,R14,DeepAuC,CacheMisses,672
46,R15,DeepAuC,CacheMisses,672
46,R16,DeepAuC,CacheMisses,672
46,R17,DeepAuC,CacheMisses,673
46,R18,DeepAuC,CacheMisses,673
46,R19,DeepAuC,CacheMisses,675
46,R20,DeepAuC,CacheMisses,673
46,R21,DeepAuC,CacheMisses,676
46,R22,DeepAuC,CacheMisses,676
46,R23,DeepAuC,CacheMisses,675
47,R1,DeepAuC,CacheHits,680
47,R1,DeepAuC,CacheMisses,696
47,R2,DeepAuC,CacheHits,316
47,R2,DeepAuC,CacheMisses,697
47,R3,DeepAuC,CacheHits,316
47,R3,DeepAuC,CacheMisses,697
47,R4,DeepAuC,CacheMisses,776
47,R5,DeepAuC,CacheMisses,781
47,R6,DeepAuC,CacheMisses,785
47,R7,DeepAuC,CacheMisses,781
47,R8,DeepAuC,CacheMisses,785
47,R9,DeepAuC,CacheMisses,785
47,R10,DeepAuC,CacheMisses,785
47,R11,DeepAuC,CacheMisses,776
47,R12,DeepAuC,CacheMisses,787
47,R13,DeepAuC,CacheMisses,787
47,R14,DeepAuC,CacheMisses,776
47,R15,DeepAuC,CacheMisses,776
47,R16,DeepAuC,CacheMisses,776
47,R17,DeepAuC,CacheMisses,781
47,R18,DeepAuC,CacheMisses,781
47,R19,DeepAuC,CacheMisses,787
47,R20,DeepAuC,CacheMisses,781
47,R21,DeepAuC,CacheMisses,785
47,R22,DeepAuC,CacheMisses,785
47,R23,DeepAuC,CacheMisses,787
48,R1,DeepAuC,CacheHits,1792
48,R1,DeepAuC,CacheMisses,675
48,R2,DeepAuC,CacheHits,896
48,R2,DeepAuC,CacheMisses,675
48,R3,DeepAuC,CacheHits,896
48,R3,DeepAuC,CacheMisses,675
48,R4,DeepAuC,CacheMisses,899
48,R5,DeepAuC,CacheMisses,899
48,R6,DeepAuC,CacheMisses,899
48,R7,DeepAuC,CacheMisses,899
48,R8,DeepAuC,CacheMisses,899
48,R9,DeepAuC,CacheMisses,899
48,R10,DeepAuC,CacheMisses,899
48,R11,DeepAuC,CacheMisses,899
48,R12,DeepAuC,CacheMisses,899
48,R13,DeepAuC,CacheMisses,899
48,R14,DeepAuC,CacheMisses,899
48,R15,DeepAuC,CacheMisses,899
48,R16,DeepAuC,CacheMisses,899
48,R17,DeepAuC,CacheMisses,899
48,R18,DeepAuC,CacheMisses,899
48,R19,DeepAuC,CacheMisses,899
48,R20,DeepAuC,CacheMisses,899
48,R21,DeepAuC,CacheMisses,899
48,R22,DeepAuC,CacheMisses,899
48,R23,DeepAuC,CacheMisses,899
49,R1,DeepAuC,CacheHits,1784
49,R1,DeepAuC,CacheMisses,673
49,R2,DeepAuC,CacheHits,892
49,R2,DeepAuC,CacheMisses,673
49,R3,DeepAuC,CacheHits,892
49,R3,DeepAuC,CacheMisses,673
49,R4,DeepAuC,CacheMisses,896
49,R5,DeepAuC,CacheMisses,896
49,R6,DeepAuC,CacheMisses,896
49,R7,DeepAuC,CacheMisses,896
49,R8,DeepAuC,CacheMisses,896
49,R9,DeepAuC,CacheMisses,896
49,R10,DeepAuC,CacheMisses,896
49,R11,DeepAuC,CacheMisses,896
49,R12,DeepAuC,CacheMisses,896
49,R13,DeepAuC,CacheMisses,896
49,R14,DeepAuC,CacheMisses,896
49,R15,DeepAuC,CacheMisses,896
49,R16,DeepAuC,CacheMisses,896
49,R17,DeepAuC,CacheMisses,896
49,R18,DeepAuC,CacheMisses,896
49,R19,DeepAuC,CacheMisses,896
49,R20,DeepAuC,CacheMisses,896
49,R21,DeepAuC,CacheMisses,896
49,R22,DeepAuC,CacheMisses,896
49,R23,DeepAuC,CacheMisses,896
50,R1,DeepAuC,CacheHits,152
50,R1,DeepAuC,CacheMisses,710
50,R2,DeepAuC,CacheHits,100
50,R2,DeepAuC,CacheMisses,710
50,R3,DeepAuC,CacheHits,100
50,R3,DeepAuC,CacheMisses,710
50,R4,DeepAuC,CacheMisses,735
50,R5,DeepAuC,CacheMisses,729
50,R6,DeepAuC,CacheMisses,725
50,R7,DeepAuC,CacheMisses,729
50,R8,DeepAuC,CacheMisses,725
50,R9,DeepAuC,CacheMisses,725
50,R10,DeepAuC,CacheMisses,725
50,R11,DeepAuC,CacheMisses,735
50,R12,DeepAuC,CacheMisses,725
50,R13,DeepAuC,CacheMisses,725
50,R14,DeepAuC,CacheMisses,735
50,R15,DeepAuC,CacheMisses,735
50,R16,DeepAuC,CacheMisses,735
50,R17,DeepAuC,CacheMisses,729
50,R18,DeepAuC,CacheMisses,729
50,R19,DeepAuC,CacheMisses,725
50,R20,DeepAuC,CacheMisses,729
50,R21,DeepAuC,CacheMisses,725
50,R22,DeepAuC,CacheMisses,725
50,R23,DeepAuC,CacheMisses,725
51,R1,DeepAuC,CacheMisses,674
51,R2,DeepAuC,CacheMisses,674
51,R3,DeepAuC,CacheMisses,674
51,R4,DeepAuC,CacheMisses,674
51,R5,DeepAuC,CacheMisses,674
51,R6,DeepAuC,CacheMisses,673
51,R7,DeepAuC,CacheMisses,674
51,R8,DeepAuC,CacheMisses,673
51,R9,DeepAuC,CacheMisses,673
51,R10,DeepAuC,CacheMisses,673
51,R11,DeepAuC,CacheMisses,674
51,R12,DeepAuC,CacheMisses,670
51,R13,DeepAuC,CacheMisses,670
51,R14,DeepAuC,CacheMisses,674
51,R15,DeepAuC,CacheMisses,674
51,R16,DeepAuC,CacheMisses,674
51,R17,DeepAuC,CacheMisses,674
51,R18,DeepAuC,CacheMisses,674
51,R19,DeepAuC,CacheMisses,670
51,R20,DeepAuC,CacheMisses,674
51,R21,DeepAuC,CacheMisses,673
51,R22,DeepAuC,CacheMisses,673
51,R23,DeepAuC,CacheMisses,670
52,R1,DeepAuC,CacheMisses,677
52,R2,DeepAuC,CacheMisses,676
52,R3,DeepAuC,CacheMisses,676
52,R4,DeepAuC,CacheMisses,676
52,R5,DeepAuC,CacheMisses,677
52,R6,DeepAuC,CacheMisses,679
52,R7,DeepAuC,CacheMisses,677
52,R8,DeepAuC,CacheMisses,679
52,R9,DeepAuC,CacheMisses,679
52,R10,DeepAuC,CacheMisses,679
52,R11,DeepAuC,CacheMisses,676
52,R12,DeepAuC,CacheMisses,682
52,R13,DeepAuC,CacheMisses,682
52,R14,DeepAuC,CacheMisses,676
52,R15,DeepAuC,CacheMisses,676
52,R16,DeepAuC,CacheMisses,676
52,R17,DeepAuC,CacheMisses,677
52,R18,DeepAuC,CacheMisses,677
52,R19,DeepAuC,CacheMisses,682
52,R20,DeepAuC,CacheMisses,677
52,R21,DeepAuC,CacheMisses,679
52,R22,DeepAuC,CacheMisses,679
52,R23,DeepAuC,CacheMisses,682
53,R1,DeepAuC,CacheMisses,679
53,R2,DeepAuC,CacheMisses,680
53,R3,DeepAuC,CacheMisses,680
53,R4,DeepAuC,CacheMisses,680
53,R5,DeepAuC,CacheMisses,679
53,R6,DeepAuC,CacheMisses,679
53,R7,DeepAuC,CacheMisses,679
53,R8,DeepAuC,CacheMisses,679
53,R9,DeepAuC,CacheMisses,679
53,R10,DeepAuC,CacheMisses,679
53,R11,DeepAuC,CacheMisses,680
53,R12,DeepAuC,CacheMisses,677
53,R13,DeepAuC,CacheMisses,677
53,R14,DeepAuC,CacheMisses,680
53,R15,DeepAuC,CacheMisses,680
53,R16,DeepAuC,CacheMisses,680
53,R17,DeepAuC,CacheMisses,679
53,R18,DeepAuC,CacheMisses,679
53,R19,DeepAuC,CacheMisses,677
53,R20,DeepAuC,CacheMisses,679
53,R21,DeepAuC,CacheMisses,679
53,R22,DeepAuC,CacheMisses,679
53,R23,DeepAuC,CacheMisses,677
54,R1,DeepAuC,CacheMisses,665
54,R2,DeepAuC,CacheMisses,664
54,R3,DeepAuC,CacheMisses,664
54,R4,DeepAuC,CacheMisses,664
54,R5,DeepAuC,CacheMisses,665
54,R6,DeepAuC,CacheMisses,665
54,R7,DeepAuC,CacheMisses,665
54,R8,DeepAuC,CacheMisses,665
54,R9,DeepAuC,CacheMisses,665
54,R10,DeepAuC,CacheMisses,665
54,R11,DeepAuC,CacheMisses,664
54,R12,DeepAuC,CacheMisses,666
54,R13,DeepAuC,CacheMisses,666
54,R14,DeepAuC,CacheMisses,664
54,R15,DeepAuC,CacheMisses,664
54,R16,DeepAuC,CacheMisses,664
54,R17,DeepAuC,CacheMisses,665
54,R18,DeepAuC,CacheMisses,665
54,R19,DeepAuC,CacheMisses,666
54,R20,DeepAuC,CacheMisses,665
54,R21,DeepAuC,CacheMisses,665
