Time,MIRCC
114,46.8164
114,23.4082
114,23.4938
114,23.4082
114,828.144
114,46.7975
114,23.4082
114,23.4938
114,23.4082
114,828.144
114,46.8164
114,828.144
114,46.7975
114,23.4082
114,46.8164
114,23.4082
114,46.8164
114,23.4082
114,46.8164
114,23.4082
114,46.7975
114,23.4082
114,46.8164
114,46.7975
114,23.4082
114,46.8164
114,23.4082
114,46.7802
114,23.3901
114,46.7802
114,23.3901
114,46.7802
114,23.3901
114,46.7802
114,23.3901
114,23.3901
114,23.3901
114,23.3901
114,23.3988
114,23.4082
114,46.8164
114,23.4082
114,23.3988
114,23.4082
114,46.8164
114,23.4082
114,46.7975
114,23.4082
114,46.7975
114,23.4082
114,23.3988
114,23.4082
114,23.3988
114,23.4082
114,46.8164
114,23.4082
114,23.3988
114,23.4082
114,46.8164
114,23.3988
114,23.4082
114,23.3988
114,23.4082
114,46.8164
114,23.4082
114,23.3988
114,23.4082
114,23.3988
114,23.4082
114,828.118
114,46.8164
114,23.4082
114,46.8164
114,828.118
114,46.8164
114,23.4082
114,23.3988
114,23.4082
114,828.118
114,46.7802
114,46.7802
114,23.3901
114,46.7802
114,23.3901
114,46.7802
114,23.3901
114,46.7802
114,23.3901
114,46.7802
114,23.3901
114,46.7802
114,23.3901
114,46.7802
114,23.3901
114,23.3901
114,46.7802
114,23.3901
114,23.3901
114,23.3901
114,46.7802
114,46.7975
114,23.3901
114,23.3988
114,46.7975
114,23.3988
114,23.3901
114,23.3988
114,46.7802
114,23.3988
114,46.7802
114,23.3988
114,46.7975
114,23.3988
114,46.7975
114,23.3988
114,46.7975
114,23.3988
114,46.7975
114,46.7802
114,23.3988
114,46.7802
114,23.3988
114,32.3767
114,23.4082
114,32.3767
114,23.4082
114,32.3767
114,23.4082
114,308.581
114,32.3767
114,23.4082
114,308.581
114,29.855
114,23.4082
114,225.818
114,31.4018
114,23.4082
114,31.4018
114,23.4082
114,293.05
114,29.855
114,23.4082
114,29.855
114,23.4082
114,225.818
114,31.4018
114,23.4082
114,293.05
114,31.4018
114,23.4082
114,29.855
114,23.4082
114,32.3767
114,23.4082
114,308.581
114,32.3767
114,23.4082
114,32.3767
114,23.4082
114,308.581
114,32.3767
114,23.4082
114,31.4018
114,23.4082
114,293.05
114,31.4018
114,23.4082
114,23.4082
114,23.4082
114,23.4082
114,23.4082
114,29.855
114,23.4082
114,225.818
114,29.855
114,23.4082
114,29.855
114,23.4082
114,225.818
114,23.4082
114,23.4082
114,29.855
114,23.4082
114,31.4018
114,23.4082
114,293.05
114,31.4018
114,23.4082
114,31.4018
114,23.4082
114,293.05
114,31.4018
114,23.4082
114,32.3767
114,23.4082
114,29.855
114,23.4082
114,29.855
114,23.4082
114,225.818
114,32.3767
114,23.4082
114,308.581
114,23.4082
114,23.4082
114,32.3767
114,23.4082
114,308.581
114,32.3767
114,23.4082
114,23.4082
114,23.4082
114,23.4082
114,23.4082
114,23.4082
114,23.4082
114,827.448
114,23.4082
114,23.4082
114,827.448
114,32.3767
114,23.4082
114,308.581
114,29.855
114,23.4082
114,32.3767
114,23.4082
114,29.855
114,23.4082
114,225.818
114,29.855
114,23.4082
114,225.818
114,29.855
114,23.4082
114,46.7975
114,46.7975
114,23.3988
114,46.7802
114,23.3988
114,46.7802
114,23.3988
114,46.7975
114,23.4082
114,23.3901
114,23.4082
114,23.3901
114,23.4082
114,46.7975
114,23.4082
114,46.8164
114,23.4082
114,46.8164
114,46.7975
114,23.4082
114,46.8164
114,23.4082
114,46.8164
114,46.7975
114,23.4082
114,23.3988
114,23.4082
114,46.8164
114,23.4082
114,46.8164
114,23.3988
114,23.4082
114,46.7802
114,1656.63
114,46.7802
114,1656.63
114,46.7802
114,46.7802
114,35.8431
114,1230.23
114,25.754
114,912.506
114,31.9634
114,1170.52
115,46.6477
115,23.3238
115,290.285
115,46.6477
115,290.285
115,8.3812
115,290.285
115,46.6477
115,23.3238
115,290.285
115,46.6477
115,290.285
115,8.3812
115,290.285
115,46.6477
115,290.285
115,46.6477
115,23.3238
115,290.285
115,8.3812
115,290.285
115,46.6477
115,290.285
115,46.6477
115,23.3238
115,290.285
115,8.3812
115,290.285
115,46.6477
115,23.3238
115,290.285
115,46.6477
115,290.285
115,8.3812
115,290.285
115,46.6477
115,23.3238
115,290.285
115,46.6477
115,290.285
115,8.3812
115,290.285
115,46.6477
115,23.3238
115,290.285
115,46.6477
115,290.285
115,8.3812
115,290.285
115,46.6477
115,259.585
115,46.6477
115,23.324
115,259.585
115,7.45328
115,259.585
115,46.6477
115,259.585
115,46.6477
115,23.324
115,259.585
115,7.45328
115,259.585
115,46.6477
115,23.324
115,259.585
115,46.6477
115,259.585
115,7.45328
115,259.585
115,46.6477
115,23.324
115,259.585
115,46.6477
115,259.585
115,7.45328
115,259.585
115,46.6477
115,23.324
115,259.585
115,46.6477
115,259.585
115,7.45328
115,259.585
115,46.6477
115,259.585
115,46.6477
115,23.324
115,259.585
115,7.45328
115,259.585
115,46.6477
115,259.585
115,46.6477
115,23.324
115,259.585
115,7.45328
115,259.585
115,46.6477
115,23.3238
115,277.646
115,46.6477
115,277.646
115,7.48935
115,277.646
115,46.6477
115,23.3238
115,277.646
115,46.6477
115,277.646
115,7.48935
115,277.646
115,46.6477
115,23.3238
115,277.646
115,46.6477
115,277.646
115,7.48935
115,277.646
115,46.6477
115,46.6477
115,23.3238
115,46.6477
115,277.646
115,46.6477
115,23.3238
115,277.646
115,7.48935
115,277.646
115,46.6477
115,23.3238
115,277.646
115,46.6477
115,277.646
115,7.48935
115,277.646
115,23.3436
115,23.3454
115,826.86
115,23.3454
115,1653.45
115,23.3454
115,1653.45
115,23.3436
115,23.3454
115,826.86
115,46.6908
115,826.725
115,46.6908
115,23.3454
115,46.6908
115,23.3454
115,46.6908
115,23.3454
115,46.6873
115,826.725
115,23.3436
115,1653.45
115,23.3436
115,1653.45
115,46.6873
115,23.3436
115,46.6873
115,23.3436
115,46.6873
115,23.3436
115,23.3436
115,23.3436
115,827.486
115,46.6873
115,23.3436
115,46.6873
115,827.486
115,23.3436
115,23.3436
115,827.486
115,46.6873
115,23.3436
115,46.6873
115,23.3436
115,46.6873
115,23.3436
115,46.6873
115,46.6873
115,23.3436
115,46.6873
115,23.3436
115,46.6873
115,23.3454
115,46.6908
115,46.6873
115,23.3454
115,46.6908
115,23.3454
115,46.6873
115,23.3238
115,46.6477
115,23.3238
115,46.6873
115,23.3238
115,46.6477
115,23.3436
115,23.3454
115,46.6908
115,23.3454
115,23.3436
115,23.3454
115,46.6908
115,23.3436
115,23.3454
115,23.3436
115,23.3454
115,23.3436
115,23.3238
115,23.3436
115,23.3238
115,23.3436
115,23.3238
115,23.3436
115,23.3238
115,46.6873
115,23.3238
115,46.6873
115,23.3238
115,23.3436
115,23.3238
115,23.3436
115,23.3238
115,23.3436
115,23.3238
115,23.3436
115,23.3238
115,46.6477
115,46.6477
115,23.3238
115,23.4089
115,23.3238
115,827.519
115,46.6908
115,23.3238
115,23.4089
115,23.3238
115,827.519
115,46.6477
115,827.519
115,46.6908
115,23.3238
115,46.6477
115,23.3238
115,46.6477
115,23.3238
115,46.6477
115,23.3238
115,46.6908
115,23.3238
115,46.6477
115,46.6908
115,23.3238
115,46.6477
115,23.3238
115,46.6873
115,23.3436
115,46.6873
115,23.3436
115,46.6873
115,23.3436
115,46.6873
115,23.3436
115,23.3436
115,23.3436
115,23.3436
115,23.3454
115,23.3238
115,46.6477
115,23.3238
115,23.3454
115,23.3238
115,46.6477
115,23.3238
115,46.6908
115,23.3238
115,46.6908
115,23.3238
115,23.3454
115,23.3238
115,23.3454
115,23.3238
115,46.6477
115,23.3238
115,23.3454
115,23.3238
115,46.6477
115,23.3454
115,23.3238
115,23.3454
115,23.3238
115,46.6477
115,23.3238
115,23.3454
115,23.3238
115,23.3454
115,23.3238
115,828.344
115,46.6477
115,23.3238
115,46.6477
115,828.344
115,46.6477
115,23.3238
115,23.3454
115,23.3238
115,828.344
115,46.6873
115,46.6873
115,23.3436
115,46.6873
115,23.3436
115,46.6873
115,23.3436
115,46.6873
115,23.3436
115,46.6873
115,23.3436
115,46.6873
115,23.3436
115,46.6873
115,23.3436
115,23.3436
115,46.6873
115,23.3436
115,23.3436
115,23.3436
115,46.6873
115,46.6908
115,23.3436
115,23.3454
115,46.6908
115,23.3454
115,23.3436
115,23.3454
115,46.6873
115,23.3454
115,46.6873
115,23.3454
115,46.6908
115,23.3454
115,46.6908
115,23.3454
115,46.6908
115,23.3454
115,46.6908
115,46.6873
115,23.3454
115,46.6873
115,23.3454
115,31.705
115,23.3238
115,31.705
115,23.3238
115,31.705
115,23.3238
115,289.479
115,31.705
115,23.3238
115,289.479
115,30.7772
115,23.3238
115,260.255
115,30.8132
115,23.3238
115,30.8132
115,23.3238
115,278.477
115,30.7772
115,23.3238
115,30.7772
115,23.3238
115,260.255
115,30.8132
115,23.3238
115,278.477
115,30.8132
115,23.3238
115,30.7772
115,23.3238
115,31.705
115,23.3238
115,289.479
115,31.705
115,23.3238
115,31.705
115,23.3238
115,289.479
115,31.705
115,23.3238
115,30.8132
115,23.3238
115,278.477
115,30.8132
115,23.3238
115,23.3238
115,23.3238
115,23.3238
115,23.3238
115,30.7772
115,23.3238
115,260.255
115,30.7772
115,23.3238
115,30.7772
115,23.3238
115,260.255
115,23.3238
115,23.3238
115,30.7772
115,23.3238
115,30.8132
115,23.3238
115,278.477
115,30.8132
115,23.3238
115,30.8132
115,23.3238
115,278.477
115,30.8132
115,23.3238
115,31.705
115,23.3238
115,30.7772
115,23.3238
115,30.7772
115,23.3238
115,260.255
115,31.705
115,23.3238
115,289.479
115,23.3238
115,23.3238
115,31.705
115,23.3238
115,289.479
115,31.705
115,23.3238
115,23.3238
115,23.3238
115,23.3238
115,23.3238
115,23.3238
115,23.3238
115,828.211
115,23.3238
115,23.3238
115,828.211
115,31.705
115,23.3238
115,289.479
115,30.7772
115,23.3238
115,31.705
115,23.3238
115,30.7772
115,23.3238
115,260.255
115,30.7772
115,23.3238
115,260.255
115,30.7772
115,23.3238
115,46.6908
115,46.6908
115,23.3454
115,46.6873
115,23.3454
115,46.6873
115,23.3454
115,46.6908
115,23.3238
115,23.3436
115,23.3238
115,23.3436
115,23.3238
115,46.6908
115,23.3238
115,46.6477
115,23.3238
115,46.6477
115,46.6908
115,23.3238
115,46.6477
115,23.3238
115,46.6477
115,46.6908
115,23.3238
115,23.3454
115,23.3238
115,46.6477
115,23.3238
115,46.6477
115,23.3454
115,23.3238
115,46.6873
115,1653.45
115,46.6873
115,1653.45
115,46.6873
115,46.6873
115,33.5186
115,1150.45
115,29.9008
115,1059.48
115,29.9552
115,1096.98
116,46.617
116,23.3085
116,304.107
116,46.617
116,304.107
116,8.89343
116,304.107
116,46.617
116,23.3085
116,304.107
116,46.617
116,304.107
116,8.89343
116,304.107
116,46.617
116,304.107
116,46.617
116,23.3085
116,304.107
116,8.89343
116,304.107
116,46.617
116,304.107
116,46.617
116,23.3085
116,304.107
116,8.89343
116,304.107
116,46.617
116,23.3085
116,304.107
116,46.617
116,304.107
116,8.89343
116,304.107
116,46.617
116,23.3085
116,304.107
116,46.617
116,304.107
116,8.89343
116,304.107
116,46.617
116,23.3085
116,304.107
116,46.617
116,304.107
116,8.89343
116,304.107
116,46.617
116,234.62
116,46.617
116,23.3085
116,234.62
116,6.48284
116,234.62
116,46.617
116,234.62
116,46.617
116,23.3085
116,234.62
116,6.48284
116,234.62
116,46.617
116,23.3085
116,234.62
116,46.617
116,234.62
116,6.48284
116,234.62
116,46.617
116,23.3085
116,234.62
116,46.617
116,234.62
116,6.48284
116,234.62
116,46.617
116,23.3085
116,234.62
116,46.617
116,234.62
116,6.48284
116,234.62
116,46.617
116,234.62
116,46.617
116,23.3085
116,234.62
116,6.48284
116,234.62
116,46.617
116,234.62
116,46.617
116,23.3085
116,234.62
116,6.48284
116,234.62
116,46.617
116,23.3085
116,289.501
116,46.617
116,289.501
116,7.93224
116,289.501
116,46.617
116,23.3085
116,289.501
116,46.617
116,289.501
116,7.93224
116,289.501
116,46.617
116,23.3085
116,289.501
116,46.617
116,289.501
116,7.93224
116,289.501
116,46.617
116,46.617
116,23.3085
116,46.617
116,289.501
116,46.617
116,23.3085
116,289.501
116,7.93224
116,289.501
116,46.617
116,23.3085
116,289.501
116,46.617
116,289.501
116,7.93224
116,289.501
116,23.289
116,23.2894
116,824.778
116,23.2894
116,1649.5
116,23.2894
116,1649.5
116,23.289
116,23.2894
116,824.778
116,46.5788
116,824.748
116,46.5788
116,23.2894
116,46.5788
116,23.2894
116,46.5788
116,23.2894
116,46.5781
116,824.748
116,23.289
116,1649.5
116,23.289
116,1649.5
116,46.5781
116,23.289
116,46.5781
116,23.289
116,46.5781
116,23.289
116,23.289
116,23.289
116,824.072
116,46.5781
116,23.289
116,46.5781
116,824.072
116,23.289
116,23.289
116,824.072
116,46.5781
116,23.289
116,46.5781
116,23.289
116,46.5781
116,23.289
116,46.5781
116,46.5781
116,23.289
116,46.5781
116,23.289
116,46.5781
116,23.2894
116,46.5788
116,46.5781
116,23.2894
116,46.5788
116,23.2894
116,46.5781
116,23.3085
116,46.617
116,23.3085
116,46.5781
116,23.3085
116,46.617
116,23.289
116,23.2894
116,46.5788
116,23.2894
116,23.289
116,23.2894
116,46.5788
116,23.289
116,23.2894
116,23.289
116,23.2894
116,23.289
116,23.3085
116,23.289
116,23.3085
116,23.289
116,23.3085
116,23.289
116,23.3085
116,46.5781
116,23.3085
116,46.5781
116,23.3085
116,23.289
116,23.3085
116,23.289
116,23.3085
116,23.289
116,23.3085
116,23.289
116,23.3085
116,46.617
116,46.617
116,23.3085
116,23.3287
116,23.3085
116,828.231
116,46.5788
116,23.3085
116,23.3287
116,23.3085
116,828.231
116,46.617
116,828.231
116,46.5788
116,23.3085
116,46.617
116,23.3085
116,46.617
116,23.3085
116,46.617
116,23.3085
116,46.5788
116,23.3085
116,46.617
116,46.5788
116,23.3085
116,46.617
116,23.3085
116,46.5781
116,23.289
116,46.5781
116,23.289
116,46.5781
116,23.289
116,46.5781
116,23.289
116,23.289
116,23.289
116,23.289
116,23.2894
116,23.3085
116,46.617
116,23.3085
116,23.2894
116,23.3085
116,46.617
116,23.3085
116,46.5788
116,23.3085
116,46.5788
116,23.3085
116,23.2894
116,23.3085
116,23.2894
116,23.3085
116,46.617
116,23.3085
116,23.2894
116,23.3085
116,46.617
116,23.2894
116,23.3085
116,23.2894
116,23.3085
116,46.617
116,23.3085
116,23.2894
116,23.3085
116,23.2894
116,23.3085
116,827.566
116,46.617
116,23.3085
116,46.617
116,827.566
116,46.617
116,23.3085
116,23.2894
116,23.3085
116,827.566
116,46.5781
116,46.5781
116,23.289
116,46.5781
116,23.289
116,46.5781
116,23.289
116,46.5781
116,23.289
116,46.5781
116,23.289
116,46.5781
116,23.289
116,46.5781
116,23.289
116,23.289
116,46.5781
116,23.289
116,23.289
116,23.289
116,46.5781
116,46.5788
116,23.289
116,23.2894
116,46.5788
116,23.2894
116,23.289
116,23.2894
116,46.5781
116,2.33E+01
116,46.5781
116,23.2894
116,46.5788
116,23.2894
116,46.5788
116,23.2894
116,46.5788
116,23.2894
116,46.5788
116,46.5781
116,23.2894
116,46.5781
116,23.2894
116,32.2019
116,23.3085
116,32.2019
116,23.3085
116,32.2019
116,23.3085
116,305.608
116,32.2019
116,23.3085
116,305.608
116,29.7914
116,23.3085
116,233.093
116,31.2408
116,23.3085
116,31.2408
116,23.3085
116,289.667
116,29.7914
116,23.3085
116,29.7914
116,23.3085
116,233.093
116,31.2408
116,23.3085
116,289.667
116,31.2408
116,23.3085
116,29.7914
116,23.3085
116,32.2019
116,23.3085
116,305.608
116,32.2019
116,23.3085
116,32.2019
116,23.3085
116,305.608
116,32.2019
116,23.3085
116,31.2408
116,23.3085
116,289.667
116,31.2408
116,23.3085
116,23.3085
116,23.3085
116,23.3085
116,23.3085
116,29.7914
116,23.3085
116,233.093
116,29.7914
116,23.3085
116,29.7914
116,23.3085
116,233.093
116,23.3085
116,23.3085
116,29.7914
116,23.3085
116,31.2408
116,23.3085
116,289.667
116,31.2408
116,23.3085
116,31.2408
116,23.3085
116,289.667
116,31.2408
116,23.3085
116,32.2019
116,23.3085
116,29.7914
116,23.3085
116,29.7914
116,23.3085
116,233.093
116,32.2019
116,23.3085
116,305.608
116,23.3085
116,23.3085
116,32.2019
116,23.3085
116,305.608
116,32.2019
116,23.3085
116,23.3085
116,23.3085
116,23.3085
116,23.3085
116,23.3085
116,23.3085
116,828.369
116,23.3085
116,23.3085
116,828.369
116,32.2019
116,23.3085
116,305.608
116,29.7914
116,23.3085
116,32.2019
116,23.3085
116,29.7914
116,23.3085
116,233.093
116,29.7914
116,23.3085
116,233.093
116,29.7914
116,23.3085
116,46.5788
116,46.5788
116,23.2894
116,46.5781
116,23.2894
116,46.5781
116,23.2894
116,46.5788
116,23.3085
116,23.289
116,23.3085
116,23.289
116,23.3085
116,46.5788
116,23.3085
116,46.617
116,23.3085
116,46.617
116,46.5788
116,23.3085
116,46.617
116,23.3085
116,46.617
116,46.5788
116,23.3085
116,23.2894
116,23.3085
116,46.617
116,23.3085
116,46.617
116,23.2894
116,23.3085
116,46.5781
116,1649.5
116,46.5781
116,1649.5
116,46.5781
116,46.5781
116,35.5725
116,1220.94
116,25.8552
116,916.133
116,31.7285
116,1161.92
117,46.789
117,23.3945
117,303.546
117,46.789
117,303.546
117,8.75369
117,303.546
117,46.789
117,23.3945
117,303.546
117,46.789
117,303.546
117,8.75369
117,303.546
117,46.789
117,303.546
117,46.789
117,23.3945
117,303.546
117,8.75369
117,303.546
117,46.789
117,303.546
117,46.789
117,23.3945
117,303.546
117,8.75369
117,303.546
117,46.789
117,23.3945
117,303.546
117,46.789
117,303.546
117,8.75369
117,303.546
117,46.789
117,23.3945
117,303.546
117,46.789
117,303.546
117,8.75369
117,303.546
117,46.789
117,23.3945
117,303.546
117,46.789
117,303.546
117,8.75369
117,303.546
117,46.789
117,232.949
117,46.789
117,23.3945
117,232.949
117,6.71063
117,232.949
117,46.789
117,232.949
117,46.789
117,23.3945
117,232.949
117,6.71063
117,232.949
117,46.789
117,23.3945
117,232.949
117,46.789
117,232.949
117,6.71063
117,232.949
117,46.789
117,23.3945
117,232.949
117,46.789
117,232.949
117,6.71063
117,232.949
117,46.789
117,23.3945
117,232.949
117,46.789
117,232.949
117,6.71063
117,232.949
117,46.789
117,232.949
117,46.789
117,23.3945
117,232.949
117,6.71063
117,232.949
117,46.789
117,232.949
117,46.789
117,23.3945
117,232.949
117,6.71063
117,232.949
117,46.789
117,23.3945
117,291.872
117,46.789
117,291.872
117,7.9302
117,291.872
117,46.789
117,23.3945
117,291.872
117,46.789
117,291.872
117,7.9302
117,291.872
117,46.789
117,23.3945
117,291.872
117,46.789
117,291.872
117,7.9302
117,291.872
117,46.789
117,46.789
117,23.3945
117,46.789
117,291.872
117,46.789
117,23.3945
117,291.872
117,7.9302
117,291.872
117,46.789
117,23.3945
117,291.872
117,46.789
117,291.872
117,7.9302
117,291.872
117,23.3203
117,23.3438
117,826.846
117,23.3438
117,1652.02
117,23.3438
117,1652.02
117,23.3203
117,23.3438
117,826.846
117,46.6876
117,826.009
117,46.6876
117,23.3438
117,46.6876
117,23.3438
117,46.6876
117,23.3438
117,46.6406
117,826.009
117,23.3203
117,1652.02
117,23.3203
117,1652.02
117,46.6406
117,23.3203
117,46.6406
117,23.3203
117,46.6406
117,23.3203
117,23.3203
117,23.3203
117,824.213
117,46.6406
117,23.3203
117,46.6406
117,824.213
117,23.3203
117,23.3203
117,824.213
117,46.6406
117,23.3203
117,46.6406
117,23.3203
117,46.6406
117,23.3203
117,46.6406
117,46.6406
117,23.3203
117,46.6406
117,23.3203
117,46.6406
117,23.3438
117,46.6876
117,46.6406
117,23.3438
117,46.6876
117,23.3438
117,46.6406
117,23.3945
117,46.789
117,23.3945
117,46.6406
117,23.3945
117,46.789
117,23.3203
117,23.3438
117,46.6876
117,23.3438
117,23.3203
117,23.3438
117,46.6876
117,23.3203
117,23.3438
117,23.3203
117,23.3438
117,23.3203
117,23.3945
117,23.3203
117,23.3945
117,23.3203
117,23.3945
117,23.3203
117,23.3945
117,46.6406
117,23.3945
117,46.6406
117,23.3945
117,23.3203
117,23.3945
117,23.3203
117,23.3945
117,23.3203
117,23.3945
117,23.3203
117,23.3945
117,46.789
117,46.789
117,23.3945
117,23.2814
117,23.3945
117,828.367
117,46.6876
117,23.3945
117,23.2814
117,23.3945
117,828.367
117,46.789
117,828.367
117,46.6876
117,23.3945
117,46.789
117,23.3945
117,46.789
117,23.3945
117,46.789
117,23.3945
117,46.6876
117,23.3945
117,46.789
117,46.6876
117,23.3945
117,46.789
117,23.3945
117,46.6406
117,23.3203
117,46.6406
117,23.3203
117,46.6406
117,23.3203
117,46.6406
117,23.3203
117,23.3203
117,23.3203
117,23.3203
117,23.3438
117,23.3945
117,46.789
117,23.3945
117,23.3438
117,23.3945
117,46.789
117,23.3945
117,46.6876
117,23.3945
117,46.6876
117,23.3945
117,23.3438
117,23.3945
117,23.3438
117,23.3945
117,46.789
117,23.3945
117,23.3438
117,23.3945
117,46.789
117,23.3438
117,23.3945
117,23.3438
117,23.3945
117,46.789
117,23.3945
117,23.3438
117,23.3945
117,23.3438
117,23.3945
117,828.234
117,46.789
117,23.3945
117,46.789
117,828.234
117,46.789
117,23.3945
117,23.3438
117,23.3945
117,828.234
117,46.6406
117,46.6406
117,23.3203
117,46.6406
117,23.3203
117,46.6406
117,23.3203
117,46.6406
117,23.3203
117,46.6406
117,23.3203
117,46.6406
117,23.3203
117,46.6406
117,23.3203
117,23.3203
117,46.6406
117,23.3203
117,23.3203
117,23.3203
117,46.6406
117,46.6876
117,23.3203
117,23.3438
117,46.6876
117,23.3438
117,23.3203
117,23.3438
117,46.6406
117,23.3438
117,46.6406
117,23.3438
117,46.6876
117,23.3438
117,46.6876
117,23.3438
117,46.6876
117,23.3438
117,46.6876
117,46.6406
117,23.3438
117,46.6406
117,23.3438
117,32.1482
117,23.3945
117,32.1482
117,23.3945
117,32.1482
117,23.3945
117,302.184
117,32.1482
117,23.3945
117,302.184
117,30.1052
117,23.3945
117,234.305
117,31.3247
117,23.3945
117,31.3247
117,23.3945
117,291.076
117,30.1052
117,23.3945
117,30.1052
117,23.3945
117,234.305
117,31.3247
117,23.3945
117,291.076
117,31.3247
117,23.3945
117,30.1052
117,23.3945
117,32.1482
117,23.3945
117,302.184
117,32.1482
117,23.3945
117,32.1482
117,23.3945
117,302.184
117,32.1482
117,23.3945
117,31.3247
117,23.3945
117,291.076
117,31.3247
117,23.3945
117,23.3945
117,23.3945
117,23.3945
117,23.3945
117,30.1052
117,23.3945
117,234.305
117,30.1052
117,23.3945
117,30.1052
117,23.3945
117,234.305
117,23.3945
117,23.3945
117,30.1052
117,23.3945
117,31.3247
117,23.3945
117,291.076
117,31.3247
117,23.3945
117,31.3247
117,23.3945
117,291.076
117,31.3247
117,23.3945
117,32.1482
117,23.3945
117,30.1052
117,23.3945
117,30.1052
117,23.3945
117,234.305
117,32.1482
117,23.3945
117,302.184
117,23.3945
117,23.3945
117,32.1482
117,23.3945
117,302.184
117,32.1482
117,23.3945
117,23.3945
117,23.3945
117,23.3945
117,23.3945
117,23.3945
117,23.3945
117,827.564
117,23.3945
117,23.3945
117,827.564
117,32.1482
117,23.3945
117,302.184
117,30.1052
117,23.3945
117,32.1482
117,23.3945
117,30.1052
117,23.3945
117,234.305
117,30.1052
117,23.3945
117,234.305
117,30.1052
117,23.3945
117,46.6876
117,46.6876
117,23.3438
117,46.6406
117,23.3438
117,46.6406
117,23.3438
117,46.6876
117,23.3945
117,23.3203
117,23.3945
117,23.3203
117,23.3945
117,46.6876
117,23.3945
117,46.789
117,23.3945
117,46.789
117,46.6876
117,23.3945
117,46.789
117,23.3945
117,46.789
117,46.6876
117,23.3945
117,23.3438
117,23.3945
117,46.789
117,23.3945
117,46.789
117,23.3438
117,23.3945
117,46.6406
117,1652.02
117,46.6406
117,1652.02
117,46.6406
117,46.6406
117,35.0145
117,1201.79
117,26.546
117,940.614
117,31.7207
117,1161.63
118,51.2281
118,25.6141
118,276.834
118,51.2281
118,276.834
118,8.94371
118,276.834
118,51.2281
118,25.6141
118,276.834
118,51.2281
118,276.834
118,8.94371
118,276.834
118,51.2281
118,276.834
118,51.2281
118,25.6141
118,276.834
118,8.94371
118,276.834
118,51.2281
118,276.834
118,51.2281
118,25.6141
118,276.834
118,8.94371
118,276.834
118,51.2281
118,25.6141
118,276.834
118,51.2281
118,276.834
118,8.94371
118,276.834
118,51.2281
118,25.6141
118,276.834
118,51.2281
118,276.834
118,8.94371
118,276.834
118,51.2281
118,25.6141
118,276.834
118,51.2281
118,276.834
118,8.94371
118,276.834
118,51.2281
118,274.969
118,51.2281
118,25.6094
118,274.969
118,8.37806
118,274.969
118,51.2281
118,274.969
118,51.2281
118,25.6094
118,274.969
118,8.37806
118,274.969
118,51.2281
118,25.6094
118,274.969
118,51.2281
118,274.969
118,8.37806
118,274.969
118,51.2281
118,25.6094
118,274.969
118,51.2281
118,274.969
118,8.37806
118,274.969
118,51.2281
118,25.6094
118,274.969
118,51.2281
118,274.969
118,8.37806
118,274.969
118,51.2281
118,274.969
118,51.2281
118,25.6094
118,274.969
118,8.37806
118,274.969
118,51.2281
118,274.969
118,51.2281
118,25.6094
118,274.969
118,8.37806
118,274.969
118,51.2281
118,25.6141
118,274.923
118,51.2281
118,274.923
118,8.29229
118,274.923
118,51.2281
118,25.6141
118,274.923
118,51.2281
118,274.923
118,8.29229
118,274.923
118,51.2281
118,25.6141
118,274.923
118,51.2281
118,274.923
118,8.29229
118,274.923
118,51.2281
118,51.2281
118,25.6141
118,51.2281
118,274.923
118,51.2281
118,25.6141
118,274.923
118,8.29229
118,274.923
118,51.2281
118,25.6141
118,274.923
118,51.2281
118,274.923
118,8.29229
118,274.923
118,25.5531
118,25.6039
118,900.336
118,25.6039
118,1810.3
118,25.6039
118,1810.3
118,25.5531
118,25.6039
118,900.336
118,51.2078
118,905.151
118,51.2078
118,25.6039
118,51.2078
118,25.6039
118,51.2078
118,25.6039
118,51.1062
118,905.151
118,25.5531
118,1810.3
118,25.5531
118,1810.3
118,51.1062
118,25.5531
118,51.1062
118,25.5531
118,51.1062
118,25.5531
118,25.5531
118,25.5531
118,904.792
118,51.1062
118,25.5531
118,51.1062
118,904.792
118,25.5531
118,25.5531
118,904.792
118,51.1062
118,25.5531
118,51.1062
118,25.5531
118,51.1062
118,25.5531
118,51.1062
118,51.1062
118,25.5531
118,51.1062
118,25.5531
118,51.1062
118,25.6039
118,51.2078
118,51.1062
118,25.6039
118,51.2078
118,25.6039
118,51.1062
118,25.6141
118,51.2281
118,25.6141
118,51.1062
118,25.6141
118,51.2281
118,25.5531
118,25.6039
118,51.2078
118,25.6039
118,25.5531
118,25.6039
118,51.2078
118,25.5531
118,25.6039
118,25.5531
118,25.6039
118,25.5531
118,25.6141
118,25.5531
118,25.6141
118,25.5531
118,25.6141
118,25.5531
118,25.6141
118,51.1062
118,25.6141
118,51.1062
118,25.6141
118,25.5531
118,25.6141
118,25.5531
118,25.6141
118,25.5531
118,25.6141
118,25.5531
118,25.6141
118,51.2281
118,51.2281
118,25.6141
118,24.5477
118,25.6141
118,826.723
118,51.2078
118,25.6141
118,24.5477
118,25.6141
118,826.723
118,51.2281
118,826.723
118,51.2078
118,25.6141
118,51.2281
118,25.6141
118,51.2281
118,25.6141
118,51.2281
118,25.6141
118,51.2078
118,25.6141
118,51.2281
118,51.2078
118,25.6141
118,51.2281
118,25.6141
118,51.1062
118,25.5531
118,51.1062
118,25.5531
118,51.1062
118,25.5531
118,51.1062
