Time,DeepAuC
75,20.2008
75,40.3643
75,40.3643
75,20.1822
75,40.3643
75,20.1822
75,40.3643
75,20.1822
75,20.1822
75,20.1822
75,20.1822
75,20.1822
75,20.2007
75,20.1305
75,3.70287
75,40.4016
75,20.1305
75,20.2007
75,20.1305
75,3.70287
75,40.4016
75,20.1305
75,40.4015
75,20.1305
75,40.4015
75,20.1305
75,20.2007
75,20.1305
75,3.97224
75,40.261
75,3.95629
75,20.2007
75,20.1305
75,3.97224
75,20.2007
75,20.1305
75,40.261
75,20.1305
75,20.2007
75,20.1305
75,40.4016
75,20.1305
75,20.2007
75,20.1305
75,20.2007
75,20.1305
75,40.4016
75,20.1305
75,20.2007
75,20.1305
75,710.682
75,40.261
75,710.682
75,20.2007
75,20.1305
75,710.682
75,40.261
75,20.1305
75,40.3643
75,40.3643
75,20.1822
75,40.3643
75,20.1822
75,40.3643
75,20.1822
75,40.3643
75,20.1822
75,40.3643
75,20.1822
75,40.3643
75,40.3643
75,20.1822
75,40.3643
75,20.1822
75,20.1822
75,20.1822
75,20.1822
75,20.1822
75,40.3643
75,40.4015
75,40.4015
75,20.2007
75,20.1822
75,20.2007
75,20.1822
75,20.2007
75,40.3643
75,20.2007
75,40.3643
75,20.2007
75,40.4015
75,20.2007
75,40.4015
75,40.4015
75,20.2007
75,40.4015
75,20.2007
75,40.3643
75,20.2007
75,40.3643
75,20.2007
75,27.9647
75,20.1305
75,265.007
75,27.9647
75,20.1305
75,27.9647
75,20.1305
75,265.007
75,27.9647
75,20.1305
75,25.7153
75,20.1305
75,25.7153
75,20.1305
75,201.022
75,26.9821
75,20.1305
75,244.906
75,26.9821
75,20.1305
75,25.7153
75,20.1305
75,201.022
75,25.7153
75,20.1305
75,26.9821
75,20.1305
75,26.9821
75,20.1305
75,244.906
75,27.9647
75,20.1305
75,265.007
75,27.9647
75,20.1305
75,27.9647
75,20.1305
75,265.007
75,27.9647
75,20.1305
75,25.7153
75,20.1305
75,201.022
75,25.7153
75,20.1305
75,20.2008
75,20.1305
75,20.2008
75,20.1305
75,4.04983
75,20.2008
75,20.1305
75,26.9821
75,20.1305
75,244.906
75,26.9821
75,20.1305
75,244.906
75,26.9821
75,20.1305
75,26.9821
75,20.1305
75,25.7153
75,20.1305
75,201.022
75,25.7153
75,20.1305
75,25.7153
75,20.1305
75,201.022
75,25.7153
75,20.1305
75,27.9647
75,20.1305
75,27.9647
75,20.1305
75,265.007
75,26.9821
75,20.1305
75,244.906
75,20.2008
75,20.1305
75,4.04983
75,26.9821
75,20.1305
75,27.9647
75,20.1305
75,265.007
75,27.9647
75,20.1305
75,20.2008
75,20.1305
75,20.2008
75,20.1305
75,709.775
75,20.2008
75,20.1305
75,20.2008
75,20.1305
75,709.775
75,27.9647
75,20.1305
75,27.9647
75,20.1305
75,265.007
75,26.9821
75,20.1305
75,244.906
75,26.9821
75,20.1305
75,26.9821
75,20.1305
75,26.9821
75,20.1305
75,244.906
75,40.4015
75,40.4015
75,20.2007
75,40.3643
75,20.2007
75,40.3643
75,20.2007
75,20.1822
75,20.2008
75,40.4015
75,20.2008
75,20.1822
75,20.2008
75,40.4015
75,20.2008
75,40.4016
75,40.4016
75,20.2008
75,40.4015
75,20.2008
75,40.4016
75,40.4016
75,20.2008
75,40.4015
75,20.2008
75,40.261
75,20.2007
75,20.1305
75,20.2007
75,20.1305
75,40.261
75,20.1305
75,40.1628
75,1418.95
75,40.1628
75,40.1628
75,1418.95
75,40.1628
75,30.7398
75,1055.07
75,27.8157
75,985.602
75,21.77
75,797.234
76,39.3225
76,263.312
76,39.3225
76,19.6612
76,263.312
76,7.60748
76,263.312
76,39.3225
76,263.312
76,39.3225
76,19.6612
76,263.312
76,7.60748
76,263.312
76,39.3225
76,19.6612
76,263.312
76,39.3225
76,263.312
76,7.60748
76,263.312
76,39.3225
76,19.6612
76,263.312
76,39.3225
76,263.312
76,7.60748
76,263.312
76,39.3225
76,19.6612
76,263.312
76,39.3225
76,263.312
76,7.60748
76,263.312
76,39.3225
76,263.312
76,39.3225
76,19.6612
76,263.312
76,7.60748
76,263.312
76,39.3225
76,263.312
76,39.3225
76,19.6612
76,263.312
76,7.60748
76,263.312
76,39.3225
76,19.6612
76,234.182
76,39.3225
76,234.182
76,6.71409
76,234.182
76,39.3225
76,19.6612
76,234.182
76,39.3225
76,234.182
76,6.71409
76,234.182
76,39.3225
76,19.6612
76,234.182
76,39.3225
76,234.182
76,6.71409
76,234.182
76,39.3225
76,234.182
76,39.3225
76,19.6612
76,234.182
76,6.71409
76,234.182
76,39.3225
76,234.182
76,39.3225
76,19.6612
76,234.182
76,6.71409
76,234.182
76,39.3225
76,19.6612
76,234.182
76,39.3225
76,234.182
76,6.71409
76,234.182
76,39.3225
76,19.6612
76,234.182
76,39.3225
76,234.182
76,6.71409
76,234.182
76,39.3225
76,19.6612
76,196.041
76,39.3225
76,196.041
76,5.33969
76,196.041
76,39.3225
76,196.041
76,39.3225
76,19.6612
76,196.041
76,5.33969
76,196.041
76,39.3225
76,196.041
76,39.3225
76,19.6612
76,196.041
76,5.33969
76,196.041
76,39.3225
76,19.6613
76,39.3225
76,39.3225
76,19.6612
76,196.041
76,39.3225
76,196.041
76,5.33969
76,196.041
76,39.3225
76,19.6612
76,196.041
76,39.3225
76,196.041
76,5.33969
76,196.041
76,19.5835
76,1385.09
76,19.5835
76,1385.09
76,19.603
76,19.5835
76,693.496
76,39.2053
76,693.906
76,19.603
76,19.5835
76,693.496
76,39.2053
76,19.5835
76,1.36269
76,39.2053
76,19.5835
76,1.36269
76,39.2053
76,19.5835
76,1.36269
76,19.603
76,1382.43
76,19.603
76,1382.43
76,39.206
76,691.214
76,39.206
76,19.603
76,39.2463
76,19.603
76,1.43114
76,39.2463
76,19.603
76,1.43114
76,39.206
76,693.496
76,19.603
76,19.603
76,693.496
76,39.206
76,19.603
76,19.603
76,19.603
76,693.496
76,39.2463
76,19.603
76,1.43114
76,39.2463
76,19.603
76,1.43114
76,39.2039
76,19.6232
76,3.02638
76,39.2039
76,19.6232
76,3.02638
76,39.2463
76,0.775467
76,39.2463
76,19.6232
76,39.2122
76,19.6026
76,3.03302
76,39.2122
76,19.6026
76,3.03302
76,39.2053
76,0.754904
76,39.2053
76,19.6026
76,39.1954
76,19.6277
76,2.73667
76,39.1954
76,19.6277
76,2.73667
76,39.2553
76,0.726325
76,39.2553
76,19.6277
76,19.6232
76,19.6026
76,0.793965
76,19.6232
76,19.6026
76,0.793965
76,39.2053
76,0.793965
76,39.2053
76,19.6026
76,19.6232
76,19.6026
76,19.6232
76,19.6026
76,19.6232
76,19.6277
76,0.774675
76,19.6232
76,19.6277
76,0.774675
76,19.6232
76,19.6277
76,0.808421
76,39.2463
76,19.6277
76,19.6232
76,19.6277
76,0.808421
76,39.2463
76,19.6277
76,19.6232
76,19.6277
76,19.6232
76,19.6277
76,19.6232
76,19.6277
76,39.2553
76,0.774675
76,19.6232
76,19.6277
76,39.2553
76,19.6277
76,19.5869
76,19.6277
76,691.918
76,19.5869
76,19.6277
76,691.918
76,39.2053
76,19.6277
76,39.2053
76,19.6277
76,39.2553
76,19.6277
76,39.2553
76,691.143
76,39.2553
76,19.6277
76,39.2553
76,19.6277
76,39.2553
76,39.2053
76,19.6277
76,39.2053
76,19.6277
76,39.2553
76,19.6277
76,39.2463
76,39.2463
76,19.6232
76,39.2463
76,19.6232
76,39.2463
76,19.6232
76,19.6232
76,19.6232
76,19.6232
76,19.6232
76,19.6026
76,19.6613
76,0.740574
76,39.2553
76,19.6613
76,19.6026
76,19.6613
76,0.740574
76,39.2553
76,19.6613
76,39.2053
76,19.6613
76,39.2053
76,19.6613
76,19.6026
76,19.6613
76,0.794447
76,39.3225
76,0.791258
76,19.6026
76,19.6613
76,0.794447
76,19.6026
76,19.6613
76,39.3225
76,19.6613
76,19.6026
76,19.6613
76,39.2553
76,19.6613
76,19.6026
76,19.6613
76,19.6026
76,19.6613
76,39.2553
76,19.6613
76,19.6026
76,19.6613
76,691.957
76,39.3225
76,691.957
76,19.6026
76,19.6613
76,691.957
76,39.3225
76,19.6613
76,39.2463
76,39.2463
76,19.6232
76,39.2463
76,19.6232
76,39.2463
76,19.6232
76,39.2463
76,19.6232
76,39.2463
76,19.6232
76,39.2463
76,39.2463
76,19.6232
76,39.2463
76,19.6232
76,19.6232
76,19.6232
76,19.6232
76,19.6232
76,39.2463
76,39.2053
76,39.2053
76,19.6026
76,19.6232
76,19.6026
76,19.6232
76,19.6026
76,39.2463
76,19.6026
76,39.2463
76,19.6026
76,39.2053
76,19.6026
76,39.2053
76,39.2053
76,19.6026
76,39.2053
76,19.6026
76,39.2463
76,19.6026
76,39.2463
76,19.6026
76,27.2351
76,19.6613
76,263.308
76,27.2351
76,19.6613
76,27.2351
76,19.6613
76,263.308
76,27.2351
76,19.6613
76,24.9446
76,19.6613
76,24.9446
76,19.6613
76,196.186
76,26.398
76,19.6613
76,234.176
76,26.398
76,19.6613
76,24.9446
76,19.6613
76,196.186
76,24.9446
76,19.6613
76,26.398
76,19.6613
76,26.398
76,19.6613
76,234.176
76,27.2351
76,19.6613
76,263.308
76,27.2351
76,19.6613
76,27.2351
76,19.6613
76,263.308
76,27.2351
76,19.6613
76,24.9446
76,19.6613
76,196.186
76,24.9446
76,19.6613
76,19.6277
76,19.6613
76,19.6277
76,19.6613
76,0.809967
76,19.6277
76,19.6613
76,26.398
76,19.6613
76,234.176
76,26.398
76,19.6613
76,234.176
76,26.398
76,19.6613
76,26.398
76,19.6613
76,24.9446
76,19.6613
76,196.186
76,24.9446
76,19.6613
76,24.9446
76,19.6613
76,196.186
76,24.9446
76,19.6613
76,27.2351
76,19.6613
76,27.2351
76,19.6613
76,263.308
76,26.398
76,19.6613
76,234.176
76,19.6277
76,19.6613
76,0.809967
76,26.398
76,19.6613
76,27.2351
76,19.6613
76,263.308
76,27.2351
76,19.6613
76,19.6277
76,19.6613
76,19.6277
76,19.6613
76,693.437
76,19.6277
76,19.6613
76,19.6277
76,19.6613
76,693.437
76,27.2351
76,19.6613
76,27.2351
76,19.6613
76,263.308
76,26.398
76,19.6613
76,234.176
76,26.398
76,19.6613
76,26.398
76,19.6613
76,26.398
76,19.6613
76,234.176
76,39.2053
76,39.2053
76,19.6026
76,39.2463
76,19.6026
76,39.2463
76,19.6026
76,19.6232
76,19.6277
76,39.2053
76,19.6277
76,19.6232
76,19.6277
76,39.2053
76,19.6277
76,39.2553
76,39.2553
76,19.6277
76,39.2053
76,19.6277
76,39.2553
76,39.2553
76,19.6277
76,39.2053
76,19.6277
76,39.3225
76,19.6026
76,19.6613
76,19.6026
76,19.6613
76,39.3225
76,19.6613
76,39.206
76,1385.09
76,39.206
76,39.206
76,1385.09
76,39.206
76,30.4636
76,1045.59
76,26.3756
76,934.577
76,21.5728
76,790.009
77,39.6379
77,258.812
77,39.6379
77,19.819
77,258.812
77,7.6004
77,258.812
77,39.6379
77,258.812
77,39.6379
77,19.819
77,258.812
77,7.6004
77,258.812
77,39.6379
77,19.819
77,258.812
77,39.6379
77,258.812
77,7.6004
77,258.812
77,39.6379
77,19.819
77,258.812
77,39.6379
77,258.812
77,7.6004
77,258.812
77,39.6379
77,19.819
77,258.812
77,39.6379
77,258.812
77,7.6004
77,258.812
77,39.6379
77,258.812
77,39.6379
77,19.819
77,258.812
77,7.6004
77,258.812
77,39.6379
77,258.812
77,39.6379
77,19.819
77,258.812
77,7.6004
77,258.812
77,39.6379
77,19.819
77,241.166
77,39.6379
77,241.166
77,6.71001
77,241.166
77,39.6379
77,19.819
77,241.166
77,39.6379
77,241.166
77,6.71001
77,241.166
77,39.6379
77,19.819
77,241.166
77,39.6379
77,241.166
77,6.71001
77,241.166
77,39.6379
77,241.166
77,39.6379
77,19.819
77,241.166
77,6.71001
77,241.166
77,39.6379
77,241.166
77,39.6379
77,19.819
77,241.166
77,6.71001
77,241.166
77,39.6379
77,19.819
77,241.166
77,39.6379
77,241.166
77,6.71001
77,241.166
77,39.6379
77,19.819
77,241.166
77,39.6379
77,241.166
77,6.71001
77,241.166
77,39.6379
77,19.819
77,204.316
77,39.6379
77,204.316
77,5.50856
77,204.316
77,39.6379
77,204.316
77,39.6379
77,19.819
77,204.316
77,5.50856
77,204.316
77,39.6379
77,204.316
77,39.6379
77,19.819
77,204.316
77,5.50856
77,204.316
77,39.6379
77,19.819
77,39.6379
77,39.6379
77,19.819
77,204.316
77,39.6379
77,204.316
77,5.50856
77,204.316
77,39.6379
77,19.819
77,204.316
77,39.6379
77,204.316
77,5.50856
77,204.316
77,19.919
77,1406.54
77,19.919
77,1406.54
77,19.8987
77,19.919
77,703.457
77,39.8457
77,703.541
77,19.8987
77,19.919
77,703.457
77,39.8457
77,19.919
77,0.272539
77,39.8457
77,19.919
77,0.272539
77,39.8457
77,19.919
77,0.272539
77,19.8987
77,1406
77,19.8987
77,1406
77,39.7974
77,703.002
77,39.7974
77,19.8987
77,39.8055
77,19.8987
77,0.286228
77,39.8055
77,19.8987
77,0.286228
77,39.7974
77,703.457
77,19.8987
77,19.8987
77,703.457
77,39.7974
77,19.8987
77,19.8987
77,19.8987
77,703.457
77,39.8055
77,19.8987
77,0.286228
77,39.8055
77,19.8987
77,0.286228
77,39.797
77,19.9028
77,0.605276
77,39.797
77,19.9028
77,0.605276
77,39.8055
77,0.155093
77,39.8055
77,19.9028
77,39.7987
77,19.9229
77,0.606604
77,39.7987
77,19.9229
77,0.606604
77,39.8457
77,0.150981
77,39.8457
77,19.9229
77,39.7953
77,19.8576
77,0.547333
77,39.7953
77,19.8576
77,0.547333
77,39.7151
77,0.145265
77,39.7151
77,19.8576
77,19.9028
77,19.9229
77,0.158793
77,19.9028
77,19.9229
77,0.158793
77,39.8457
77,0.158793
77,39.8457
77,19.9229
77,19.9028
77,19.9229
77,19.9028
77,19.9229
77,19.9028
77,19.8576
77,0.154935
77,19.9028
77,19.8576
77,0.154935
77,19.9028
77,19.8576
77,0.161684
77,39.8055
77,19.8576
77,19.9028
77,19.8576
77,0.161684
77,39.8055
77,19.8576
77,19.9028
77,19.8576
77,19.9028
77,19.8576
77,19.9028
77,19.8576
77,39.7151
77,0.154935
77,19.9028
77,19.8576
77,39.7151
77,19.8576
77,19.8955
77,19.8576
77,703.143
77,19.8955
77,19.8576
77,703.143
77,39.8457
77,19.8576
77,39.8457
77,19.8576
77,39.7151
77,19.8576
77,39.7151
77,702.988
77,39.7151
77,19.8576
77,39.7151
77,19.8576
77,39.7151
77,39.8457
77,19.8576
77,39.8457
77,19.8576
77,39.7151
77,19.8576
77,39.8055
77,39.8055
77,19.9028
77,39.8055
77,19.9028
77,39.8055
77,19.9028
77,19.9028
77,19.9028
77,19.9028
77,19.9028
77,19.9229
77,19.819
77,0.148115
77,39.7151
77,19.819
77,19.9229
77,19.819
77,0.148115
77,39.7151
77,19.819
77,39.8457
77,19.819
77,39.8457
77,19.819
77,19.9229
77,19.819
77,0.158889
77,39.6379
77,0.158252
77,19.9229
77,19.819
77,0.158889
77,19.9229
77,19.819
77,39.6379
77,19.819
77,19.9229
77,19.819
77,39.7151
77,19.819
77,19.9229
77,19.819
77,19.9229
77,19.819
77,39.7151
77,19.819
77,19.9229
77,19.819
77,703.151
77,39.6379
77,703.151
77,19.9229
77,19.819
77,703.151
77,39.6379
77,19.819
77,39.8055
77,39.8055
77,19.9028
77,39.8055
77,19.9028
77,39.8055
77,19.9028
77,39.8055
77,19.9028
77,39.8055
77,19.9028
77,39.8055
77,39.8055
77,19.9028
77,39.8055
77,19.9028
77,19.9028
77,19.9028
77,19.9028
77,19.9028
77,39.8055
77,39.8457
77,39.8457
77,19.9229
77,19.9028
77,19.9229
77,19.9028
77,19.9229
77,39.8055
77,19.9229
77,39.8055
77,19.9229
77,39.8457
77,19.9229
77,39.8457
77,39.8457
77,19.9229
77,39.8457
77,19.9229
77,39.8055
77,19.9229
77,39.8055
77,19.9229
77,27.458
77,19.819
77,258.812
77,27.458
77,19.819
77,27.458
77,19.819
77,258.812
77,27.458
77,19.819
77,25.3163
77,19.819
77,25.3163
77,19.819
77,203.515
77,26.5788
77,19.819
77,241.165
77,26.5788
77,19.819
77,25.3163
77,19.819
77,203.515
77,25.3163
77,19.819
77,26.5788
77,19.819
77,26.5788
77,19.819
77,241.165
77,27.458
77,19.819
77,258.812
77,27.458
77,19.819
77,27.458
77,19.819
77,258.812
77,27.458
77,19.819
77,25.3163
77,19.819
77,203.515
77,25.3163
77,19.819
77,19.8576
77,19.819
77,19.8576
77,19.819
77,0.161993
77,19.8576
77,19.819
77,26.5788
77,19.819
77,241.165
77,26.5788
77,19.819
77,241.165
77,26.5788
77,19.819
77,26.5788
77,19.819
77,25.3163
77,19.819
77,203.515
77,25.3163
77,19.819
77,25.3163
77,19.819
77,203.515
77,25.3163
77,19.819
77,27.458
77,19.819
77,27.458
77,19.819
77,258.812
77,26.5788
77,19.819
77,241.165
77,19.8576
77,19.819
77,0.161993
77,26.5788
77,19.819
77,27.458
77,19.819
77,258.812
77,27.458
77,19.819
77,19.8576
77,19.819
77,19.8576
77,19.819
77,703.445
77,19.8576
77,19.819
77,19.8576
77,19.819
77,703.445
77,27.458
77,19.819
77,27.458
77,19.819
77,258.812
77,26.5788
77,19.819
77,241.165
77,26.5788
77,19.819
77,26.5788
77,19.819
77,26.5788
77,19.819
77,241.165
77,39.8457
77,39.8457
77,19.9229
77,39.8055
77,19.9229
77,39.8055
77,19.9229
77,19.9028
77,19.8576
77,39.8457
77,19.8576
77,19.9028
77,19.8576
77,39.8457
77,19.8576
77,39.7151
77,39.7151
77,19.8576
77,39.8457
77,19.8576
77,39.7151
77,39.7151
77,19.8576
77,39.8457
77,19.8576
77,39.6379
77,19.9229
77,19.819
77,19.9229
77,19.819
77,39.6379
77,19.819
77,39.7974
77,1406.54
77,39.7974
77,39.7974
77,1406.54
77,39.7974
77,30.3115
77,1040.37
77,27.0251
77,957.59
77,22.2583
77,815.114
78,46.751
78,252.925
78,46.751
78,23.3755
78,252.925
78,8.47086
78,252.925
78,46.751
78,252.925
78,46.751
78,23.3755
78,252.925
78,8.47086
78,252.925
78,46.751
78,23.3755
78,252.925
78,46.751
78,252.925
78,8.47086
78,252.925
78,46.751
78,23.3755
78,252.925
78,46.751
78,252.925
78,8.47086
78,252.925
78,46.751
78,23.3755
78,252.925
78,46.751
78,252.925
78,8.47086
78,252.925
78,46.751
78,252.925
78,46.751
78,23.3755
78,252.925
78,8.47086
78,252.925
78,46.751
78,252.925
78,46.751
78,23.3755
78,252.925
78,8.47086
78,252.925
78,46.751
78,23.3755
78,240.902
78,46.751
78,240.902
78,7.85763
78,240.902
78,46.751
78,23.3755
78,240.902
78,46.751
78,240.902
78,7.85763
78,240.902
78,46.751
78,23.3755
78,240.902
78,46.751
78,240.902
78,7.85763
78,240.902
78,46.751
78,240.902
78,46.751
78,23.3755
78,240.902
78,7.85763
78,240.902
78,46.751
78,240.902
78,46.751
78,23.3755
78,240.902
78,7.85763
78,240.902
78,46.751
78,23.3755
78,240.902
78,46.751
78,240.902
78,7.85763
78,240.902
78,46.751
78,23.3755
78,240.902
78,46.751
78,240.902
78,7.85763
78,240.902
78,46.751
78,23.3661
78,195.185
78,46.751
78,195.185
78,7.04703
78,195.185
78,46.751
78,195.185
78,46.751
78,23.3661
78,195.185
78,7.04703
78,195.185
78,46.751
78,195.185
78,46.751
78,23.3661
78,195.185
78,7.04703
78,195.185
78,46.751
78,23.3755
78,46.751
78,46.751
78,23.3661
78,195.185
78,46.751
78,195.185
78,7.04703
78,195.185
78,46.751
78,23.3661
78,195.185
78,46.751
78,195.185
78,7.04703
78,195.185
78,20.0463
78,1417.5
78,20.0463
78,1417.5
78,20.0665
78,20.0463
78,702.975
78,46.3801
78,932.97
78,20.0665
78,20.0463
78,702.975
78,46.3801
78,20.0463
78,224.22
78,46.3801
78,20.0463
78,224.22
78,46.3801
78,20.0463
78,224.22
78,20.0665
78,1415.73
78,20.0665
78,1415.73
78,40.1329
78,707.867
78,40.1329
78,20.0665
78,46.1361
78,20.0665
78,214.257
78,46.1361
78,20.0665
78,214.257
78,40.1329
78,703.806
78,20.0665
78,20.0665
78,703.806
78,40.1329
78,20.0665
78,20.0665
78,20.0665
78,703.806
78,46.1361
78,20.0665
78,214.257
78,46.1361
78,20.0665
78,214.257
78,37.4649
78,23.0681
78,397.802
78,37.4649
78,23.0681
78,397.802
78,46.1361
78,100.489
78,46.1361
78,23.0681
78,38.9597
78,23.19
78,426.86
78,38.9597
78,23.19
78,426.86
78,46.3801
78,107.13
78,46.3801
78,23.19
78,36.9317
78,23.3153
78,368.717
78,36.9317
78,23.3153
78,368.717
78,46.6305
78,97.1619
78,46.6305
78,23.3153
78,23.0681
78,23.19
78,98.8302
78,23.0681
78,23.19
78,98.8302
78,46.3801
78,98.8302
78,46.3801
78,23.19
78,23.0681
78,23.19
78,23.0681
78,23.19
78,23.0681
78,23.3153
78,104.64
78,23.0681
78,23.3153
78,104.64
78,23.0681
78,23.3153
78,96.3401
78,46.1361
78,23.3153
78,23.0681
78,23.3153
78,96.3401
78,46.1361
78,23.3153
78,23.0681
78,23.3153
78,23.0681
78,23.3153
78,23.0681
78,23.3153
78,46.6305
78,104.64
78,23.0681
78,23.3153
78,46.6305
78,23.3153
78,16.6221
78,23.3153
78,772.603
78,16.6221
78,23.3153
78,772.603
78,46.3801
78,23.3153
78,46.3801
78,23.3153
78,46.6305
78,23.3153
78,46.6305
78,658.018
78,46.6305
78,23.3153
78,46.6305
78,23.3153
78,46.6305
78,46.3801
78,23.3153
78,46.3801
78,23.3153
78,46.6305
78,23.3153
78,46.1361
78,46.1361
78,23.0681
78,46.1361
78,23.0681
78,46.1361
78,23.0681
78,23.0681
78,23.0681
78,23.0681
78,23.0681
78,23.19
78,23.3755
78,95.5015
78,46.6305
78,23.3755
78,23.19
78,23.3755
78,95.5015
78,46.6305
78,23.3755
78,46.3801
78,23.3755
78,46.3801
78,23.3755
78,23.19
78,23.3755
78,102.15
78,46.751
78,102.98
78,23.19
78,23.3755
78,102.15
78,23.19
78,23.3755
78,46.751
78,23.3755
78,23.19
78,23.3755
78,46.6305
78,23.3755
78,23.19
78,23.3755
78,23.19
78,23.3755
78,46.6305
78,23.3755
78,23.19
78,23.3755
78,658.051
78,46.751
78,658.051
78,23.19
78,23.3755
78,658.051
78,46.751
78,23.3755
78,46.1361
78,46.1361
78,23.0681
78,46.1361
78,23.0681
78,46.1361
78,23.0681
78,46.1361
78,23.0681
78,46.1361
78,23.0681
78,46.1361
78,46.1361
78,23.0681
78,46.1361
78,23.0681
78,23.0681
78,23.0681
78,23.0681
78,23.0681
78,46.1361
78,46.3801
78,46.3801
78,23.19
78,23.0681
78,23.19
78,23.0681
78,23.19
78,46.1361
78,23.19
78,46.1361
78,23.19
78,46.3801
78,23.19
78,46.3801
78,46.3801
78,23.19
78,46.3801
78,23.19
78,46.1361
78,23.19
78,46.1361
78,23.19
78,31.7861
78,23.3755
78,253.756
78,31.7861
78,23.3755
78,31.7861
78,23.3755
78,253.756
78,31.7861
78,23.3755
78,30.4109
78,23.3755
78,30.4109
78,23.3755
78,195.025
78,31.1751
78,23.3755
78,240.071
78,31.1751
78,23.3755
78,30.4109
78,23.3755
78,195.025
78,30.4109
78,23.3755
78,31.1751
78,23.3755
78,31.1751
78,23.3755
78,240.071
78,31.7861
78,23.3755
78,253.756
78,31.7861
78,23.3755
78,31.7861
78,23.3755
78,253.756
78,31.7861
78,23.3755
78,30.4109
78,23.3755
78,195.025
78,30.4109
78,23.3755
78,23.3153
78,23.3755
78,23.3153
78,23.3755
78,100.491
78,23.3153
78,23.3755
78,31.1751
78,23.3755
78,240.071
78,31.1751
78,23.3755
78,240.071
78,31.1751
78,23.3755
78,31.1751
78,23.3755
78,30.4109
78,23.3755
78,195.025
78,30.4109
78,23.3755
78,30.4109
78,23.3755
78,195.025
78,30.4109
78,23.3755
78,31.7861
78,23.3755
78,31.7861
78,23.3755
78,253.756
78,31.1751
78,23.3755
78,240.071
78,23.3153
78,23.3755
78,100.491
78,31.1751
78,23.3755
78,31.7861
78,23.3755
78,253.756
78,31.7861
78,23.3755
78,23.3153
78,23.3755
78,23.3153
78,23.3755
78,652.299
78,23.3153
78,23.3755
78,23.3153
78,23.3755
78,652.299
78,31.7861
78,23.3755
78,31.7861
78,23.3755
78,253.756
78,31.1751
78,23.3755
78,240.071
78,31.1751
78,23.3755
78,31.1751
78,23.3755
78,31.1751
78,23.3755
78,240.071
78,46.3801
78,46.3801
78,23.19
78,46.1361
78,23.19
78,46.1361
78,23.19
78,23.0681
78,23.3153
78,46.3801
78,23.3153
78,23.0681
78,23.3153
78,46.3801
78,23.3153
78,46.6305
78,46.6305
78,23.3153
78,46.3801
78,23.3153
78,46.6305
78,46.6305
78,23.3153
78,46.3801
78,23.3153
78,46.751
78,23.19
78,23.3755
78,23.19
78,23.3755
78,46.751
78,23.3755
78,40.1329
78,1417.5
78,40.1329
78,40.1329
78,1417.5
78,40.1329
78,31.3467
78,1075.9
78,27.2488
78,965.515
78,21.6704
78,793.585
79,51.5455
79,258.397
79,51.5455
79,25.7665
79,258.397
79,8.96605
79,258.397
79,51.5455
79,258.397
79,51.5455
79,25.7665
79,258.397
79,8.96605
79,258.397
79,51.5455
79,25.7665
79,258.397
79,51.5455
79,258.397
79,8.96605
79,258.397
79,51.5455
79,25.7665
79,258.397
79,51.5455
79,258.397
79,8.96605
79,258.397
79,51.5455
79,25.7665
79,258.397
79,51.5455
79,258.397
79,8.96605
79,258.397
79,51.5455
79,258.397
79,51.5455
79,25.7665
79,258.397
79,8.96605
79,258.397
79,51.5455
79,258.397
79,51.5455
79,25.7665
79,258.397
79,8.96605
79,258.397
79,51.5455
79,25.7649
79,256.628
79,51.5455
79,256.628
79,8.61059
79,256.628
79,51.5455
79,25.7649
79,256.628
79,51.5455
79,256.628
79,8.61059
79,256.628
79,51.5455
79,25.7649
79,256.628
79,51.5455
79,256.628
79,8.61059
79,256.628
79,51.5455
79,256.628
79,51.5455
79,25.7649
79,256.628
79,8.61059
79,256.628
79,51.5455
79,256.628
79,51.5455
79,25.7649
79,256.628
79,8.61059
79,256.628
79,51.5455
79,25.7649
79,256.628
79,51.5455
79,256.628
79,8.61059
79,256.628
79,51.5455
79,25.7649
79,256.628
79,51.5455
79,256.628
79,8.61059
79,256.628
79,51.5455
79,25.7584
79,201.656
79,51.5455
79,201.656
79,8.19612
79,201.656
79,51.5455
79,201.656
79,51.5455
79,25.7584
79,201.656
79,8.19612
79,201.656
79,51.5455
79,201.656
79,51.5455
79,25.7584
79,201.656
79,8.19612
79,201.656
79,51.5455
79,25.7728
79,51.5455
79,51.5455
79,25.7584
79,201.656
79,51.5455
79,201.656
79,8.19612
79,201.656
79,51.5455
79,25.7584
79,201.656
79,51.5455
79,201.656
79,8.19612
79,201.656
79,19.871
79,1404.72
79,19.871
79,1404.72
79,19.875
79,19.871
79,708.678
79,51.4713
79,1119.17
79,19.875
79,19.871
79,708.678
79,51.4713
79,19.871
79,416.813
79,51.4713
79,19.871
79,416.813
79,51.4713
79,19.871
79,416.813
79,19.875
79,1406.02
79,19.875
79,1406.02
79,39.75
79,703.011
79,39.75
79,19.875
79,51.4194
79,19.875
79,414.82
79,51.4194
79,19.875
79,414.82
79,39.75
79,708.013
79,19.875
79,19.875
79,708.013
79,39.75
79,19.875
79,19.875
79,19.875
79,708.013
79,51.4194
79,19.875
79,414.82
79,51.4194
79,19.875
79,414.82
79,40.3586
79,25.7097
79,786.945
79,40.3586
79,25.7097
79,786.945
79,51.4194
79,199.435
79,51.4194
79,25.7097
79,39.8904
79,25.7357
79,809.38
79,39.8904
79,25.7357
79,809.38
79,51.4713
